UDI,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,y
4214,L,302.1,310.7,1465,40.7,13,0
4055,M,301.9,310.9,1456,43.6,45,0
7000,M,300.6,310.7,1457,36.7,193,0
9264,L,298.3,309.1,1593,40.1,18,0
6742,M,301.7,311.1,1506,39.5,158,0
6470,M,300.4,309.6,1521,35.0,119,0
5493,M,302.9,312.4,1334,50.9,5,0
8373,M,298.8,309.7,1448,44.8,31,0
7643,M,300.4,311.4,1604,31.7,119,0
3786,L,302.3,310.9,1545,36.7,18,0
7909,L,300.7,312.3,1715,26.8,146,0
2573,M,299.4,309.1,1352,44.7,172,0
4165,L,302.2,310.6,1346,47.5,109,1
5444,M,303.0,312.7,1426,46.8,99,0
3546,L,301.8,310.8,1576,38.6,38,0
2965,L,300.7,309.5,1692,30.3,64,0
7187,M,300.4,310.5,1644,31.4,41,0
6165,H,300.9,310.7,1656,30.7,200,0
466,M,297.3,308.6,1456,42.9,122,0
2576,L,299.5,309.3,1422,49.2,179,0
5044,L,304.1,313.2,1468,39.4,148,0
7621,L,300.5,311.5,1651,36.9,65,0
3309,L,301.4,310.4,1433,43.4,86,0
7818,H,299.8,311.3,1785,25.4,139,0
8254,L,299.1,310.4,1657,31.0,129,0
7242,M,299.9,310.0,1484,42.1,182,0
4831,L,303.5,312.0,1756,29.7,28,0
7112,M,300.8,310.4,1450,39.4,62,0
6864,L,301.1,311.3,1630,29.5,51,0
940,L,295.5,306.1,1488,40.7,31,0
1601,M,297.8,307.8,1543,43.7,8,0
2482,L,299.0,308.6,1378,47.8,163,0
3955,M,302.3,311.4,1909,23.2,25,0
2976,H,300.5,309.4,1360,46.2,93,0
3788,L,302.3,310.8,1377,47.3,22,1
6751,M,301.7,311.0,1505,44.0,187,0
6913,M,300.8,311.2,1634,31.9,178,0
659,L,297.7,309.1,1562,36.8,172,0
1578,L,298.3,308.4,1484,43.4,172,0
7559,M,300.3,311.4,1386,48.1,119,0
1123,L,296.5,307.6,1541,38.5,98,0
6775,H,301.2,310.7,1747,27.3,35,0
9344,M,298.3,308.8,1391,50.4,13,0
1965,M,297.8,307.5,1405,46.9,113,0
9816,M,298.4,309.1,1576,38.8,167,0
3927,L,302.6,311.5,1609,36.0,162,0
2541,L,299.1,308.8,1502,38.3,88,0
7738,M,300.5,312.0,1985,19.3,143,0
7969,L,300.9,312.2,1811,23.2,72,0
3464,L,301.6,310.5,1809,25.5,40,0
3870,L,302.7,311.7,1480,45.2,8,0
471,H,297.3,308.8,1499,44.2,134,0
6351,L,300.1,309.7,1362,49.1,23,0
1169,L,297.1,308.1,1584,36.8,215,0
5190,M,304.1,313.2,1427,46.9,123,0
5735,L,302.3,311.8,1369,56.2,208,1
7255,L,300.3,310.4,1493,37.5,219,0
4154,M,302.0,310.4,1212,55.6,79,1
2458,L,299.0,308.6,1661,32.2,106,0
4017,L,302.1,310.9,1658,30.3,186,0
8561,L,298.3,309.0,1408,45.4,98,0
8620,H,297.6,308.6,1480,39.8,19,0
7693,H,300.5,311.6,1506,36.2,10,0
8517,L,298.3,309.6,1527,30.9,189,0
7449,L,300.3,311.8,1488,38.4,51,0
1878,M,298.2,307.8,1566,33.8,100,0
852,M,296.2,307.2,1389,48.6,7,0
6422,L,300.3,309.9,1527,41.4,2,0
8311,L,298.7,309.9,1465,39.7,72,0
5311,L,303.8,313.0,1427,43.0,0,0
252,M,298.0,308.2,1466,42.6,2,0
5225,L,303.9,313.2,1590,31.9,5,0
4496,L,302.6,310.4,1359,57.2,67,1
4845,M,303.4,311.8,1316,50.9,69,1
5565,L,302.4,311.8,1416,46.1,202,0
6704,M,301.5,310.7,1744,28.2,61,0
6438,L,300.4,310.0,1282,66.1,40,0
4783,L,303.8,312.5,1368,52.6,123,0
9032,H,297.5,308.4,1793,23.9,28,0
9880,M,298.8,309.8,1490,38.6,127,0
2560,L,299.3,309.0,1447,50.4,140,0
8939,M,297.4,308.4,1517,41.0,18,0
278,H,298.0,308.0,1479,50.7,70,0
5226,M,304.0,313.2,1437,53.9,7,0
6719,L,301.4,310.6,2137,18.0,99,0
7360,M,299.4,310.0,1512,43.2,47,0
7515,L,300.4,311.8,1636,32.3,7,0
8267,L,299.1,310.6,1818,24.1,173,0
7725,M,300.5,311.6,1454,41.4,108,0
2931,H,300.7,309.6,1403,51.3,174,0
8802,L,297.4,308.6,1488,36.4,71,0
4026,H,302.1,311.0,1729,26.1,210,0
2707,M,299.6,309.1,1560,37.1,73,0
3543,L,301.8,310.9,1899,24.7,31,0
8349,M,298.7,309.6,1452,42.7,180,0
4683,L,303.6,311.8,1567,31.7,97,0
9952,L,298.2,307.8,1355,59.4,115,0
4743,L,303.3,311.3,1592,33.7,14,0
6734,M,301.7,311.0,1311,46.8,136,0
2103,L,299.3,309.3,1325,62.0,47,0
7542,M,300.3,311.5,1528,40.9,76,0
4272,L,302.6,310.8,1470,41.2,156,0
7142,M,300.4,309.8,1356,44.4,136,0
3228,M,300.5,309.3,1589,34.9,91,0
3114,M,299.9,309.1,1345,56.8,10,0
501,M,297.5,309.2,1804,27.4,215,0
678,L,297.9,309.2,1478,39.7,10,0
2842,L,300.3,309.4,1705,29.4,190,0
1713,L,298.3,307.9,1551,33.8,72,0
6411,L,300.4,310.1,1544,41.9,184,0
6962,M,300.7,311.0,1378,41.2,93,0
7361,L,299.5,310.1,1585,35.2,50,0
7527,L,300.1,311.4,1660,31.4,38,0
2412,L,299.0,308.5,1559,38.1,194,0
8337,L,298.9,309.7,1449,48.8,147,0
8275,L,298.9,310.5,1640,29.2,195,0
902,H,295.6,306.1,1256,62.3,142,0
3085,H,300.1,309.4,1329,55.2,143,0
580,M,297.8,309.7,1700,31.3,200,0
8982,L,297.0,307.7,1502,39.4,126,0
5147,L,304.4,313.6,1585,38.9,9,0
8913,L,297.2,308.5,1446,43.7,171,0
6430,M,300.2,309.8,1394,47.4,21,0
3944,L,302.3,311.4,1333,66.7,205,1
9193,L,297.9,309.0,1562,35.8,40,0
3554,M,301.8,310.8,1618,37.8,59,0
2913,L,300.7,309.6,1661,30.3,129,0
1845,M,297.6,307.1,1471,44.9,14,0
709,M,297.6,308.8,1416,45.9,101,0
5994,M,300.7,310.6,1407,42.4,218,0
9190,L,297.9,309.1,1595,32.0,32,0
1465,L,298.8,310.0,1412,46.3,107,0
4486,L,302.7,310.4,1542,35.7,38,0
9883,L,298.8,309.8,1895,22.0,134,0
7161,M,300.2,310.1,1485,40.5,188,0
1423,L,298.7,309.8,1530,35.5,0,0
3871,L,302.7,311.8,1461,46.1,10,0
6461,L,300.6,310.0,1313,52.9,93,0
9590,L,299.2,310.4,1472,43.3,32,0
6689,L,301.7,311.0,1548,40.3,21,0
647,M,297.7,309.4,1461,43.7,142,0
128,L,298.9,308.6,1413,46.5,122,0
4501,L,302.6,310.4,1638,36.2,84,0
9702,L,298.8,309.8,1485,42.4,74,0
52,L,298.9,309.1,1383,54.9,145,0
4071,L,302.0,310.7,1348,58.1,83,0
7791,L,300.1,311.4,1729,29.3,71,0
9591,M,299.2,310.4,1325,52.0,34,0
561,L,297.5,309.4,1318,58.2,146,0
2282,L,299.3,308.7,1536,38.9,94,0
9568,L,299.8,311.1,1412,42.5,181,0
4599,L,303.1,311.2,1399,49.2,111,0
7726,L,300.6,311.7,1744,26.9,111,0
2462,M,298.9,308.6,1517,39.8,114,0
7783,M,300.4,311.6,1518,36.4,53,0
5557,H,302.5,312.0,1357,42.0,179,0
6624,M,301.7,310.7,1442,41.1,89,0
3356,L,301.5,310.8,1367,49.0,193,0
9854,L,298.6,309.4,1525,37.8,54,0
9048,L,297.3,308.4,1488,37.4,69,0
4094,M,302.0,310.5,1573,32.1,143,0
8745,M,297.4,308.7,1798,23.0,135,0
809,L,296.9,307.7,1424,43.3,120,0
2187,L,299.7,309.4,1445,42.9,55,0
3412,L,301.3,310.3,1419,55.7,125,0
7961,H,301.1,312.2,1491,42.6,52,0
5652,M,302.5,312.0,1447,45.7,210,0
6777,L,301.3,310.6,1451,47.5,42,0
5270,L,303.5,312.9,1504,44.8,111,0
157,M,298.4,308.1,1495,46.0,203,0
5437,M,302.9,312.5,1679,30.9,79,0
5748,L,302.1,311.5,1533,39.4,26,0
7296,M,300.1,310.5,1329,57.4,99,0
3685,L,302.0,311.2,1270,65.3,182,1
5398,M,302.8,312.3,1416,42.7,241,0
1292,M,298.6,309.7,1675,28.4,115,0
3239,M,300.9,309.4,1724,25.6,119,0
2781,M,300.2,309.6,1556,35.8,36,0
1491,L,298.2,309.0,1341,43.8,171,0
7076,L,300.7,310.5,1536,47.4,192,0
8531,M,298.5,309.3,1615,31.8,23,0
6559,M,301.5,310.6,1447,41.9,140,0
6487,L,300.5,309.8,1939,21.4,164,0
9767,H,298.6,309.6,1449,42.5,16,0
2720,L,299.5,309.2,1690,29.2,108,0
477,L,297.4,309.0,1570,37.9,154,0
9069,H,297.1,308.2,1790,30.3,128,0
364,L,297.6,308.3,1438,47.8,84,0
7243,H,299.9,310.1,1447,51.4,185,0
1747,L,298.4,308.0,1526,41.1,162,0
4103,L,302.0,310.4,1450,46.6,165,0
2851,L,300.4,309.3,1671,35.0,209,0
668,L,297.5,308.9,1459,48.5,193,0
1662,M,298.2,308.0,1411,47.2,168,0
1949,L,298.1,308.1,1410,45.8,71,0
1973,L,297.9,307.6,1612,30.7,134,0
1822,L,298.1,307.6,1354,43.3,155,0
2766,M,299.9,309.4,1399,54.8,3,0
1154,H,297.0,307.9,1448,45.6,172,0
4125,L,302.1,310.6,1385,53.6,5,0
2071,L,299.7,309.5,1352,49.7,184,0
9528,L,299.1,310.4,1550,43.9,79,0
1286,M,298.5,309.6,1492,41.7,100,0
8229,M,299.1,310.4,1422,49.3,69,0
5148,L,304.4,313.6,1569,38.4,11,0
6520,L,301.1,310.1,1417,46.9,35,0
5191,L,304.1,313.2,1452,48.0,126,0
1111,L,296.5,307.4,1292,52.5,62,0
9616,M,299.0,310.2,1564,39.9,97,0
2566,L,299.4,309.1,1304,50.5,153,0
5561,L,302.4,311.9,1541,37.9,192,0
1224,L,297.0,308.3,1492,48.1,137,0
1226,H,297.1,308.3,1492,41.5,141,0
7333,M,299.8,310.3,1805,23.7,198,0
2962,L,300.6,309.4,1654,32.8,57,0
8963,L,297.3,307.9,1628,30.2,80,0
4821,M,303.6,312.1,1627,32.5,7,0
4500,H,302.6,310.3,1721,27.4,79,0
5073,L,304.1,313.0,1408,45.3,28,0
6881,M,300.9,311.3,1801,24.6,100,0
9899,L,298.7,309.2,1396,44.8,178,0
1695,L,298.0,307.5,1618,35.2,31,0
3648,L,302.2,311.5,1427,43.8,88,0
9143,L,297.6,308.5,1678,34.2,114,0
8468,L,298.6,309.8,1704,28.3,64,0
6829,L,301.0,310.9,1392,52.9,173,0
2276,L,299.3,308.6,1605,37.0,78,0
3230,L,300.6,309.4,1442,43.2,96,0
7302,L,300.1,310.4,1554,39.4,115,0
9124,L,297.4,308.5,1462,42.8,68,0
7805,M,299.9,311.4,1480,44.9,108,0
8811,M,297.3,308.5,1625,32.8,92,0
7426,M,300.0,311.4,1791,24.1,213,0
4713,L,303.4,311.8,1564,35.9,171,0
215,M,298.3,308.6,1589,37.1,137,0
1940,M,298.1,307.9,1303,53.9,52,0
4661,L,303.2,311.2,1439,43.9,30,0
9328,L,298.5,309.2,1504,33.7,182,0
7484,L,300.2,311.6,1671,28.8,149,0
7984,L,301.0,312.2,1601,33.0,109,0
1661,L,298.2,308.0,1499,44.1,166,0
3932,M,302.7,311.7,1784,25.1,177,0
3336,L,301.7,310.9,1705,31.2,146,0
1398,L,299.1,310.2,1569,38.2,155,0
6023,L,300.7,310.9,1521,39.4,61,0
8277,L,298.8,310.5,1384,52.8,200,0
6849,M,301.1,311.3,1389,53.3,8,0
130,L,298.9,308.5,1559,34.3,126,0
8900,M,297.3,308.5,1710,27.7,138,0
9293,L,298.2,309.0,1643,34.1,91,0
3071,L,300.0,309.1,1631,28.3,110,0
9353,L,298.2,308.7,1780,27.9,35,0
5176,L,304.2,313.4,1740,23.7,86,0
7176,L,300.1,310.1,1569,43.5,17,0
8356,L,298.7,309.6,1502,46.7,198,0
5243,L,303.7,313.1,1496,47.4,48,0
3253,L,301.1,309.7,1668,30.8,158,0
9751,L,298.7,310.0,1555,32.6,197,0
1934,L,298.1,308.0,1638,35.1,38,0
2175,L,299.6,309.2,1572,33.4,20,0
3055,H,300.2,309.3,1342,48.7,68,0
34,L,298.9,309.3,1665,32.5,93,0
3688,M,302.0,311.2,1625,30.7,189,0
2688,L,299.9,309.4,1348,52.8,31,0
7123,L,300.9,310.4,1788,27.8,90,0
4974,L,303.8,312.7,1461,38.2,188,0
6216,L,301.1,310.8,1521,41.0,99,0
152,M,298.4,308.2,1463,37.6,188,0
3270,M,301.3,310.0,1696,32.4,202,0
8380,L,298.8,309.9,1629,31.9,49,0
9296,M,298.2,309.0,1413,47.9,97,0
2365,L,299.2,308.5,1366,49.7,74,0
867,L,295.9,306.6,1678,26.7,53,0
9735,H,298.9,310.1,1458,44.3,156,0
7125,M,300.8,310.3,1868,24.5,95,0
994,M,296.1,307.1,1485,36.0,169,0
1937,M,298.1,308.0,2129,18.4,45,0
430,L,297.5,308.6,1208,62.3,28,0
6894,L,301.0,311.6,1470,43.4,133,0
1799,M,298.0,307.5,1431,52.9,92,0
3941,L,302.3,311.5,1395,54.2,198,0
8903,H,297.4,308.7,1522,46.3,146,0
8628,L,297.4,308.3,1347,45.8,43,0
5214,M,303.7,312.6,1429,43.3,189,0
538,H,297.4,309.3,1516,43.0,83,0
934,L,295.5,306.0,1597,37.2,16,0
2894,M,300.7,309.6,1568,35.2,82,0
5978,L,300.6,310.7,1750,30.6,171,0
3066,M,300.1,309.2,1687,27.7,95,0
1811,L,298.1,307.6,1364,53.8,129,0
5371,H,303.0,312.4,1627,37.1,168,0
7337,H,299.9,310.5,1549,42.8,208,0
7326,L,299.9,310.4,1419,45.7,178,0
1504,L,298.0,308.7,1771,26.2,206,0
6912,L,300.8,311.1,1480,41.1,176,0
7647,L,300.4,311.4,1936,23.9,131,0
9446,M,298.2,309.0,1446,45.8,80,0
1481,M,298.2,309.3,2056,18.7,144,0
9758,M,298.6,309.9,1517,34.0,215,0
4313,L,301.5,310.1,1430,46.5,35,0
1856,H,297.7,307.3,1249,62.8,47,0
2888,M,300.5,309.5,1691,27.6,67,0
2158,M,299.4,309.0,1939,19.8,204,0
356,L,297.6,308.3,1623,36.9,61,0
838,L,296.6,307.4,1465,47.8,187,0
1922,L,298.1,307.9,1665,32.0,7,0
2604,M,299.3,309.2,1334,46.3,31,0
6782,M,301.3,310.8,1494,35.3,54,0
4256,M,302.5,311.0,1387,52.1,116,0
5834,L,301.3,311.2,1457,44.5,14,0
2768,L,300.0,309.5,1925,21.9,9,0
772,H,296.8,308.0,1311,58.6,19,0
9891,L,298.8,309.5,1645,32.8,157,0
6296,H,301.1,310.6,1782,24.9,93,0
2345,M,299.2,308.3,1755,26.4,19,0
6567,L,301.3,310.6,1966,22.6,161,0
3717,L,302.3,311.4,1609,32.3,49,0
82,L,298.9,308.9,1450,47.5,9,0
3976,H,302.4,311.5,1540,43.7,81,0
7054,H,300.7,310.5,1567,38.7,129,0
9833,L,298.4,309.2,2118,17.7,210,0
2167,M,299.6,309.2,1867,23.4,225,1
8715,M,297.2,308.6,1444,41.1,56,0
3878,H,302.6,311.7,1471,48.3,25,0
438,L,297.3,308.3,1538,38.5,47,0
9768,L,298.6,309.6,1563,35.0,21,0
1575,L,298.2,308.2,1478,50.1,166,0
9977,L,298.6,308.2,1705,26.3,177,0
8764,L,297.5,308.8,1603,36.7,184,0
5203,L,303.7,312.7,1335,51.1,161,0
1052,L,296.6,307.7,1556,37.7,110,0
3113,M,299.8,309.1,1355,56.7,7,0
7501,L,300.2,311.8,1410,51.4,189,0
909,M,295.5,306.1,1822,24.3,164,0
1311,L,298.9,310.2,1498,50.2,160,0
795,H,296.9,307.9,1547,32.6,79,0
9818,M,298.5,309.3,1465,42.4,173,0
7399,M,299.7,310.7,1498,37.8,146,0
8744,H,297.4,308.7,1323,51.1,130,0
1230,L,297.1,308.4,1304,53.5,153,0
4135,L,301.8,310.3,1688,28.8,31,0
6493,M,300.8,309.9,1444,46.0,180,0
7678,L,300.6,311.7,1428,52.6,208,0
8033,L,300.8,312.0,1416,46.5,7,0
3469,L,301.8,310.7,2092,18.6,51,0
9579,L,299.4,310.7,1551,41.2,3,0
9894,M,298.9,309.6,1284,55.3,166,0
4816,H,303.4,311.9,1534,33.2,210,0
3271,L,301.4,310.1,1937,21.8,205,0
1300,M,298.7,309.9,1458,40.2,137,0
4038,M,302.0,310.8,1609,35.2,4,0
426,M,297.3,308.4,1665,28.9,17,0
8563,L,298.1,308.9,1351,52.4,102,0
3537,L,302.0,311.0,1632,34.2,18,0
6338,M,300.4,309.8,1435,43.6,203,0
4069,L,301.9,310.7,1405,48.8,78,0
1906,L,297.9,307.6,1687,29.1,176,0
4819,M,303.6,312.1,1967,20.9,2,0
3517,L,302.0,311.1,1402,47.8,182,0
2673,L,299.7,309.3,1445,42.6,0,0
6661,H,301.4,310.5,1421,43.8,182,0
5125,M,304.2,313.5,1557,37.3,164,0
7027,L,300.6,310.7,1543,39.6,60,0
5692,L,302.4,311.8,1320,56.4,100,0
1512,L,298.1,308.7,1642,30.3,3,0
6073,M,300.9,310.8,1695,30.2,188,0
4550,L,302.6,310.6,1549,37.5,199,0
4817,L,303.4,312.0,1521,35.9,215,1
9491,M,299.0,309.7,1418,44.7,209,0
5174,M,304.2,313.5,1739,28.1,80,0
4794,H,303.6,312.6,1498,40.2,155,0
5175,M,304.2,313.5,1390,47.8,83,0
5991,M,300.7,310.7,1343,51.6,211,0
1454,L,299.1,310.4,1450,40.9,85,0
3461,L,301.5,310.3,1415,41.6,28,0
548,M,297.5,309.4,1482,39.3,112,0
1963,L,297.8,307.5,1391,48.6,109,0
4549,L,302.6,310.5,1511,37.2,197,0
2889,M,300.6,309.6,1365,50.0,70,0
3306,M,301.3,310.4,1577,48.3,78,0
19,H,298.8,309.2,1306,54.5,50,0
9955,M,298.1,307.9,1446,42.8,121,0
7879,L,300.7,312.3,1418,49.0,69,0
5123,H,304.2,313.5,1684,29.8,156,0
7152,H,300.2,309.9,1906,22.9,165,0
5573,L,302.4,312.0,1545,36.4,12,0
5708,L,302.4,311.8,1448,43.4,141,0
8407,M,298.4,309.5,1344,45.3,122,0
1526,L,298.2,309.0,2449,13.8,45,0
8884,M,297.9,309.2,1529,38.1,96,0
3148,M,300.4,309.7,1440,42.8,104,0
3701,L,302.1,311.2,1447,50.3,11,0
311,H,298.0,308.6,1526,41.8,160,0
2897,M,300.7,309.5,1633,31.3,90,0
8603,L,297.4,308.1,1729,31.7,204,0
4224,L,302.0,310.7,1657,31.9,37,0
404,L,297.3,308.6,1273,59.8,182,0
2390,L,299.2,308.5,1867,27.0,138,0
6808,L,301.0,310.8,1549,41.4,121,0
3352,L,301.4,310.8,1680,31.4,185,0
4379,M,301.9,309.6,1385,45.8,217,0
8379,M,298.8,309.9,1331,61.6,46,0
6015,H,300.8,310.8,1618,32.8,40,0
7266,L,300.4,310.6,1384,48.7,24,0
1003,L,296.3,307.2,1646,35.0,192,0
1770,L,298.4,307.9,1981,23.2,16,0
5422,M,302.6,312.3,1566,36.6,46,0
6489,L,300.7,309.8,1330,54.4,171,0
2594,H,298.9,308.5,1415,54.0,6,0
1461,L,299.0,310.3,1437,47.8,99,0
1266,L,297.9,309.4,1558,35.7,39,0
9663,M,299.1,310.1,1570,30.9,226,0
8068,M,300.6,312.0,1490,39.8,94,0
8726,M,297.1,308.5,1515,42.1,81,0
4111,L,302.0,310.6,1361,46.7,182,0
3226,L,300.6,309.4,1474,40.7,87,0
1851,M,297.7,307.2,1372,52.8,33,0
7040,H,300.6,310.5,1519,37.0,91,0
2019,L,298.7,308.5,1375,46.4,48,0
3756,L,302.3,311.0,1329,51.5,154,0
226,L,298.3,308.5,1362,53.8,164,0
2584,L,299.2,308.9,1342,50.8,195,0
7082,L,300.7,310.4,1366,52.6,205,0
7876,L,300.7,312.3,1898,24.0,60,0
7720,H,300.6,311.7,1535,33.3,92,0
3206,M,300.1,308.9,1548,38.4,31,0
4028,L,302.0,311.0,1566,37.8,218,0
6341,H,300.5,309.9,1397,45.9,210,1
6498,L,300.8,309.9,1312,65.3,192,1
2428,L,298.9,308.3,1855,23.8,33,0
4323,M,301.7,310.1,1431,44.0,61,0
2607,H,299.4,309.3,1534,37.5,39,0
3564,M,301.8,310.7,1465,35.8,82,0
4605,L,302.9,311.0,1820,24.6,128,0
4887,L,303.8,312.5,1372,45.7,180,0
3098,M,299.9,309.2,1353,49.8,182,0
9101,L,297.3,308.2,1446,53.5,7,0
1142,L,297.0,307.9,1635,31.6,147,0
7115,H,300.9,310.4,1457,43.8,69,0
4468,L,302.8,310.6,1617,37.9,207,0
8682,L,297.2,308.4,1605,30.0,183,0
2503,L,299.2,309.0,1515,48.9,228,1
6107,L,300.9,311.0,1432,48.1,59,0
1566,L,298.0,308.2,1459,42.1,146,0
4440,M,302.4,310.2,1392,55.8,143,0
2775,L,300.1,309.4,1559,39.7,24,0
2394,L,299.2,308.5,1544,41.6,146,0
6752,M,301.7,311.0,1505,37.1,190,0
4935,L,303.4,312.2,1580,35.8,90,0
6647,L,301.5,310.5,1479,34.2,147,0
5108,L,303.9,313.2,1540,44.4,119,0
6840,L,301.2,311.2,1558,34.1,204,0
4647,L,303.3,311.4,1497,46.0,234,1
6277,L,301.2,310.8,1233,64.6,45,0
1521,L,298.3,309.1,1472,40.1,31,0
4967,L,303.8,312.6,1793,28.1,170,0
613,L,298.1,309.9,1563,32.8,51,0
3611,M,301.7,310.8,1594,32.4,204,0
2752,L,299.7,309.1,1417,50.1,187,0
178,L,298.2,308.2,1988,21.4,41,0
2219,L,299.7,309.1,1713,33.5,141,0
3448,L,301.7,310.6,1624,34.5,216,0
3321,L,301.5,310.5,2289,16.4,112,0
9315,M,298.5,309.4,1565,33.7,150,0
5605,L,302.9,312.2,1513,37.8,92,0
2749,L,299.7,309.2,1631,35.1,177,0
1114,M,296.6,307.4,1790,25.8,72,0
9235,L,298.3,309.1,1904,20.3,140,0
3128,L,300.0,309.5,1717,28.3,48,0
8546,L,298.4,309.3,1806,27.6,64,0
5649,L,302.5,311.9,1401,44.9,203,0
9990,M,298.8,308.5,1577,33.2,0,0
3921,L,302.6,311.5,1885,27.5,147,0
4077,M,302.0,310.6,1539,37.4,96,0
544,H,297.5,309.3,1563,36.1,100,0
8597,L,297.5,308.2,1327,56.5,189,0
9983,M,298.7,308.4,1507,45.7,192,0
6264,M,301.0,310.6,1698,27.3,14,0
7853,L,300.3,311.7,1515,37.5,5,0
117,L,298.9,308.7,1564,34.1,99,0
5514,M,302.8,312.2,1452,50.3,60,0
4430,M,302.3,310.1,1731,33.4,112,0
8,L,298.1,308.6,1527,40.2,16,0
1705,M,298.1,307.8,1503,44.7,54,0
1078,L,296.8,307.6,1547,36.5,179,0
5449,L,303.0,312.7,1551,41.8,111,0
8383,L,298.9,310.0,1719,27.3,58,0
1430,M,298.9,310.0,1456,43.8,15,0
3733,M,302.2,311.2,1347,49.8,94,0
5878,L,301.5,311.1,1458,41.4,123,0
4164,L,302.1,310.5,1696,30.9,107,0
7002,L,300.5,310.5,1564,38.2,199,0
3092,L,300.0,309.3,1558,29.7,168,0
7572,L,300.3,311.1,1606,30.9,156,0
7160,L,300.1,310.0,1511,41.7,186,0
1646,L,297.9,307.8,1538,38.5,123,0
6189,L,301.0,310.9,1450,45.9,35,0
6393,L,300.1,309.7,1680,33.8,140,0
519,L,297.6,309.5,1924,20.6,37,0
2710,L,299.6,309.1,1641,35.8,81,0
2000,L,298.4,308.0,1540,37.8,7,0
5417,L,302.6,312.3,1660,30.3,36,0
9045,L,297.4,308.4,1378,39.9,63,0
9703,L,298.9,310.0,1633,31.2,76,0
4261,H,302.7,311.1,1418,43.4,130,0
6582,L,301.4,310.4,1559,36.0,196,0
6511,L,301.1,310.2,1455,55.3,9,0
1272,H,298.0,309.4,1490,40.5,53,0
2427,M,298.9,308.2,1372,63.6,30,1
5645,L,302.5,312.0,1383,51.3,190,0
5780,L,301.6,311.1,1680,29.2,111,0
1484,L,298.0,308.9,1578,35.6,153,0
3205,L,300.1,309.0,1404,54.8,29,0
3659,M,302.2,311.5,1449,44.5,113,0
4918,M,303.4,312.2,1561,38.2,45,0
1977,M,298.1,307.7,1419,47.4,142,0
5163,L,304.2,313.3,1464,45.9,48,0
1758,M,298.1,307.4,1335,56.2,190,0
875,L,295.9,306.4,1575,28.5,74,0
2186,L,299.8,309.4,1630,32.4,53,0
9635,L,299.1,310.2,1425,52.7,154,0
7552,M,300.2,311.3,1491,37.3,102,0
9460,L,298.4,309.1,1579,36.1,123,0
1569,L,298.2,308.2,1407,47.1,153,0
7941,M,300.7,311.7,1532,40.0,0,0
3298,L,301.2,310.3,1548,38.6,59,0
1813,L,298.2,307.8,1476,36.8,134,0
792,L,296.8,307.9,1611,35.4,72,0
104,M,298.8,308.8,1441,40.5,63,0
3202,L,300.2,309.1,1479,47.0,22,0
5975,L,300.5,310.7,1488,39.4,159,0
1774,L,298.5,308.0,1384,59.5,27,0
4660,M,303.1,311.2,1489,44.5,27,0
1458,L,299.0,310.3,1475,42.4,93,0
5013,M,303.8,312.9,1815,27.8,66,0
9583,M,299.3,310.5,1404,47.5,12,0
83,L,298.9,308.9,1453,40.8,11,0
6695,M,301.7,310.9,1300,62.7,36,0
8919,L,297.1,308.2,1402,51.2,186,0
4954,L,303.7,312.5,1670,26.1,139,0
7005,L,300.5,310.6,1950,20.3,208,0
5859,L,301.3,311.0,1348,44.5,78,0
8918,M,297.1,308.2,1529,37.9,183,0
7473,M,300.3,311.6,1617,32.5,115,0
1562,L,298.2,308.4,1388,53.8,137,0
9153,L,297.5,308.6,1260,53.6,137,0
532,L,297.6,309.5,1549,34.9,68,0
499,L,297.5,309.1,1611,30.2,211,0
2557,M,299.3,309.1,1449,47.9,131,0
9584,L,299.3,310.5,1281,59.8,15,0
2313,M,299.1,308.6,1441,36.2,169,0
3165,L,300.4,309.7,1685,31.3,152,0
1179,L,297.3,308.5,1398,60.4,12,0
9608,L,298.9,310.1,1571,36.8,78,0
8269,M,299.2,310.8,1502,39.8,177,0
2779,L,300.0,309.4,1308,50.2,32,0
3879,L,302.6,311.7,1773,27.1,30,0
2028,L,298.7,308.4,1750,25.8,72,0
8994,M,297.2,307.9,1632,37.5,156,0
5796,M,301.9,311.4,1465,39.9,153,0
443,L,297.4,308.5,1399,61.5,61,1
7997,M,301.0,312.2,1499,41.5,140,0
434,M,297.6,308.5,1848,23.7,37,0
2063,M,299.7,309.6,1477,42.7,163,0
1361,H,298.8,310.2,1707,27.6,56,0
3263,L,301.3,310.1,1558,36.3,184,0
6683,L,301.5,310.8,1512,38.9,9,0
4051,L,301.8,310.8,1456,46.6,35,0
662,M,297.6,309.0,1427,45.6,179,0
1703,L,298.0,307.7,1430,47.3,49,0
4403,H,302.3,310.2,1506,33.8,43,0
5518,L,302.6,311.9,1448,49.5,72,0
5234,L,303.6,312.9,1450,45.3,29,0
2455,L,299.0,308.6,1653,31.7,100,0
6020,L,300.7,310.8,1519,43.9,55,0
3041,L,300.3,309.5,1474,38.7,35,0
8253,L,299.0,310.4,1565,36.1,127,0
9290,L,298.2,308.9,1367,45.0,85,0
3105,M,299.8,309.2,1678,29.8,202,0
7993,M,301.1,312.3,1852,25.9,131,0
4273,L,302.5,310.8,1577,36.9,158,0
9819,M,298.6,309.4,1407,45.1,176,0
2589,L,299.0,308.7,1706,28.6,206,0
62,M,298.8,309.0,1592,38.2,169,0
