index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,y
3362,17900,37265.0,53214.0,DebtCon,ProfExe,2.0,0.0,0.0,259.96383104,0.0,34.0,39.831500564,0
901,9000,50513.0,61190.0,DebtCon,Other,5.0,0.0,0.0,75.388551244,1.0,11.0,30.498005118,0
2664,15200,96341.0,118734.0,DebtCon,Other,1.0,1.0,,90.732780399,1.0,26.0,39.140055969,1
2710,15300,49421.0,67343.0,DebtCon,Other,4.0,0.0,0.0,57.929415092,6.0,22.0,42.929614185,1
2432,14600,76194.0,106461.0,DebtCon,Other,4.0,0.0,0.0,80.706197627,1.0,13.0,34.529550086,0
3059,16600,74681.0,95471.0,DebtCon,Other,6.0,0.0,0.0,187.65351043,4.0,19.0,40.453753155,0
4530,23600,126254.0,169638.0,DebtCon,ProfExe,6.0,0.0,0.0,176.74916309,0.0,38.0,17.620920214,0
1420,10800,13365.0,66979.0,HomeImp,Other,9.0,2.0,1.0,346.9796514,1.0,22.0,16.48162968,0
2656,15200,85303.0,131022.0,DebtCon,ProfExe,14.0,0.0,0.0,295.49573298,0.0,18.0,29.609920041,0
3818,20000,142500.0,190000.0,DebtCon,Mgr,0.2,2.0,4.0,313.53333333,3.0,18.0,,1
2833,15800,,96579.0,DebtCon,Office,28.0,0.0,0.0,328.21049264,0.0,15.0,12.1535212,0
4809,25100,24205.0,54464.0,DebtCon,Other,25.0,0.0,0.0,116.44076966,0.0,11.0,22.459369364,0
41,3000,,33000.0,HomeImp,Other,1.0,0.0,1.0,23.3,1.0,2.0,,1
94,4000,64240.0,63990.0,HomeImp,Sales,5.0,2.0,0.0,160.3,1.0,23.0,,0
789,8500,83157.0,202962.0,HomeImp,Self,14.0,0.0,0.0,13.68276401,,8.0,21.297339233,0
4659,24500,33537.0,57048.0,DebtCon,Other,14.0,0.0,0.0,99.376132515,1.0,24.0,28.495004812,0
4158,21700,45640.0,67023.0,DebtCon,Other,25.0,0.0,0.0,293.76207666,1.0,32.0,34.285372575,0
1918,12600,85335.0,97094.0,DebtCon,Other,2.0,0.0,0.0,116.08660902,1.0,32.0,40.845246192,0
3194,17100,,60781.0,,,8.0,0.0,0.0,101.01406133,0.0,14.0,27.719938143,0
2731,15400,28669.0,43078.0,DebtCon,Mgr,14.0,1.0,0.0,108.19889491,1.0,17.0,24.674174851,0
3569,18700,39821.0,60672.0,HomeImp,Other,26.0,0.0,0.0,243.86876302,0.0,14.0,23.35928056,0
3677,19300,91004.0,116827.0,DebtCon,ProfExe,6.0,0.0,0.0,163.28211809,1.0,20.0,20.206032584,0
3119,16900,116357.0,209364.0,DebtCon,Other,4.0,0.0,0.0,221.12855483,0.0,16.0,27.900263904,0
5588,36800,35447.0,59890.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,31.17384352,0
149,5000,22320.0,34900.0,HomeImp,Other,10.0,0.0,0.0,65.7,1.0,5.0,,1
1289,10300,44941.0,60694.0,DebtCon,Other,2.0,0.0,0.0,85.681205116,0.0,20.0,39.53639781,0
4606,24100,104442.0,161366.0,DebtCon,Mgr,14.0,0.0,0.0,195.64233318,0.0,25.0,34.540809522,0
5074,27000,,61844.0,DebtCon,Other,26.0,0.0,0.0,133.09973693,0.0,8.0,22.71865262,0
4657,24400,112178.0,159638.0,DebtCon,Mgr,17.0,0.0,0.0,197.96955851,0.0,26.0,33.130175892,0
1681,11900,26601.0,52544.0,HomeImp,Other,0.0,0.0,0.0,240.6943608,0.0,11.0,40.775677146,0
4622,24200,150939.0,183208.0,DebtCon,Other,1.0,0.0,0.0,205.77680196,0.0,34.0,39.656334058,0
1888,12500,53354.0,79893.0,HomeImp,Office,10.0,2.0,0.0,249.43595428,1.0,29.0,35.020885785,0
4152,21700,70252.0,186320.0,,Other,11.0,0.0,0.0,356.88649897,1.0,16.0,30.184001338,0
5093,27200,24070.0,58216.0,DebtCon,Other,35.0,0.0,0.0,273.34175724,0.0,24.0,37.639947331,0
462,6900,97662.0,110046.0,HomeImp,Office,24.0,0.0,0.0,111.12339734,0.0,11.0,37.253150854,0
4774,25000,132000.0,165000.0,DebtCon,ProfExe,10.0,0.0,0.0,196.83333333,1.0,29.0,,1
2276,13900,65437.0,94518.0,DebtCon,ProfExe,10.0,0.0,0.0,182.40075506,0.0,19.0,21.296075321,0
2326,14000,73062.0,88783.0,DebtCon,Other,6.0,0.0,0.0,211.10255212,2.0,18.0,42.254580037,0
3178,17100,56791.0,94396.0,DebtCon,ProfExe,7.0,0.0,0.0,110.29408781,1.0,21.0,36.107340903,0
2487,14800,73887.0,109451.0,DebtCon,Other,6.0,0.0,0.0,81.314818639,2.0,13.0,33.981408348,0
5324,30000,32657.0,76000.0,DebtCon,Other,,,,288.33333333,0.0,16.0,,0
2971,16300,43500.0,69875.0,DebtCon,ProfExe,5.0,0.0,0.0,245.53333333,3.0,32.0,,0
959,9200,52531.0,66491.0,DebtCon,Mgr,11.0,0.0,0.0,122.22853426,1.0,19.0,32.657628893,0
896,8900,147801.0,157335.0,HomeImp,Other,4.0,0.0,0.0,85.574865756,4.0,21.0,34.756560384,1
5215,28200,185607.0,227617.0,DebtCon,ProfExe,0.0,0.0,0.0,311.06275541,0.0,33.0,42.435284999,0
3216,17200,35116.0,60489.0,DebtCon,Other,17.0,0.0,0.0,106.48623703,1.0,18.0,38.806240708,0
273,5700,26927.0,35461.0,DebtCon,Other,0.0,1.0,0.0,21.799352154,10.0,6.0,29.439664242,0
2545,15000,106239.0,135942.0,DebtCon,ProfExe,19.5,0.0,1.0,9.1,2.0,24.0,,1
598,7600,58622.0,77726.0,HomeImp,Other,15.0,0.0,0.0,249.63376067,2.0,36.0,34.882066439,0
2773,15600,76724.0,96942.0,DebtCon,Other,0.0,1.0,0.0,157.41095093,1.0,18.0,34.23989502,0
597,7600,48829.0,62357.0,DebtCon,Office,3.0,0.0,1.0,92.941357816,2.0,12.0,35.672273609,0
4844,25400,158111.0,209649.0,HomeImp,Other,10.0,0.0,0.0,254.33618951,1.0,34.0,43.136770157,0
1370,10700,126751.0,184554.0,DebtCon,Other,8.0,0.0,0.0,225.87035215,0.0,19.0,34.13705457,0
774,8400,43900.0,55000.0,DebtCon,Office,1.0,0.0,0.0,169.43333333,1.0,21.0,,0
4359,22700,73280.0,92961.0,DebtCon,ProfExe,8.0,0.0,1.0,109.57029237,3.0,26.0,34.614422556,0
2111,13300,60014.0,75695.0,DebtCon,Sales,1.0,0.0,,182.0643734,1.0,20.0,40.206671113,1
1854,12400,36034.0,62953.0,DebtCon,ProfExe,9.0,0.0,0.0,262.07934525,0.0,16.0,21.345227351,0
513,7100,120176.0,180104.0,DebtCon,Other,8.0,0.0,0.0,221.60732419,0.0,18.0,32.674358967,0
4290,22400,98238.0,135561.0,DebtCon,ProfExe,,0.0,0.0,194.28209915,0.0,20.0,29.37360717,0
1035,9600,62405.0,69459.0,DebtCon,Other,0.0,0.0,2.0,86.431831744,2.0,18.0,36.260331272,0
192,5000,,46281.0,HomeImp,Other,2.0,0.0,0.0,257.6522064,0.0,26.0,40.952588884,0
1701,12000,7804.0,65395.0,HomeImp,Other,8.0,2.0,0.0,347.12332582,0.0,21.0,16.816307486,0
1095,9800,55330.0,78154.0,HomeImp,Mgr,2.0,0.0,1.0,122.70553687,0.0,23.0,28.896101856,0
575,7500,63500.0,86125.0,HomeImp,Other,5.0,0.0,0.0,136.1,0.0,8.0,,1
3851,20200,105278.0,180304.0,DebtCon,Office,6.0,0.0,0.0,218.65781872,3.0,24.0,41.80676309,0
405,6500,65000.0,80400.0,DebtCon,Other,15.0,0.0,0.0,224.86666667,0.0,13.0,,1
1703,12000,15756.0,53079.0,HomeImp,Office,23.0,0.0,0.0,259.55504435,0.0,20.0,29.397478217,0
4705,24900,46116.0,77519.0,DebtCon,Other,9.0,0.0,0.0,120.08355192,1.0,19.0,42.929509267,0
2734,15400,39452.0,56834.0,DebtCon,Other,7.0,1.0,0.0,120.0565557,1.0,15.0,39.908934154,0
2790,15700,35873.0,52800.0,HomeImp,Other,10.0,0.0,0.0,128.23591372,0.0,10.0,20.950252082,0
4115,21500,96993.0,143240.0,DebtCon,ProfExe,20.0,0.0,0.0,173.34166492,0.0,25.0,39.858726886,0
1534,11300,124205.0,196124.0,HomeImp,Office,0.0,0.0,1.0,332.72338954,0.0,15.0,40.120168319,0
4358,22600,131098.0,176119.0,,Mgr,26.0,,5.0,339.67701817,1.0,28.0,33.057559856,0
3464,18300,121001.0,210685.0,DebtCon,Other,2.0,0.0,0.0,192.97728543,0.0,16.0,26.860500326,0
5737,43000,18388.0,64896.0,DebtCon,Other,20.0,0.0,0.0,207.06646325,0.0,31.0,40.77787713,0
2612,15000,26284.0,40908.0,DebtCon,ProfExe,20.0,0.0,1.0,198.83120375,1.0,16.0,32.012392305,0
1783,12100,61868.0,66874.0,HomeImp,Other,30.0,0.0,3.0,170.43863924,0.0,23.0,37.915020999,0
807,8500,53459.0,62678.0,DebtCon,Mgr,13.0,0.0,0.0,116.86344909,0.0,18.0,30.05290208,0
1134,10000,68807.0,76581.0,HomeImp,Office,14.0,0.0,0.0,237.6478941,0.0,32.0,42.335573512,0
5111,27400,113364.0,146520.0,HomeImp,Office,16.0,1.0,1.0,284.3680179,2.0,13.0,34.627659402,1
3798,20000,83205.0,132000.0,DebtCon,Other,11.0,0.0,0.0,97.4,3.0,15.0,,0
3777,20000,79741.0,117600.0,DebtCon,Other,10.0,0.0,0.0,291.16666667,2.0,17.0,,0
1927,12700,72760.0,83604.0,DebtCon,Office,6.0,2.0,3.0,189.9194249,3.0,29.0,37.368560459,0
3771,20000,73400.0,94000.0,DebtCon,Mgr,9.0,0.0,0.0,270.0,2.0,14.0,,1
1317,10500,57880.0,66802.0,DebtCon,Other,2.0,0.0,0.0,94.598425262,8.0,21.0,45.464765837,1
5712,42000,21314.0,68047.0,DebtCon,Other,21.0,0.0,0.0,209.89769417,1.0,30.0,39.946385352,0
2745,15500,88929.0,115249.0,DebtCon,ProfExe,0.0,0.0,2.0,156.13091398,0.0,34.0,32.033870396,0
3234,17300,99064.0,156306.0,HomeImp,ProfExe,4.0,0.0,0.0,90.449522446,0.0,16.0,35.750060441,0
840,8700,54283.0,58563.0,DebtCon,Office,3.0,0.0,1.0,91.446465165,3.0,11.0,38.590366936,0
4345,22600,233000.0,260000.0,HomeImp,Self,6.0,1.0,0.0,244.53333333,3.0,51.0,,0
339,6100,68743.0,65321.0,HomeImp,Sales,3.0,1.0,0.0,153.0667831,0.0,22.0,40.15052706,0
4646,24400,147073.0,182069.0,DebtCon,Other,2.0,0.0,0.0,173.71494662,0.0,35.0,37.81236793,0
1966,12800,51800.0,68000.0,HomeImp,ProfExe,6.0,,,,,,,1
5606,37700,31687.0,76454.0,DebtCon,ProfExe,5.0,0.0,0.0,192.35167019,2.0,18.0,23.873408822,0
291,5800,172595.0,250155.0,DebtCon,Sales,,0.0,0.0,126.40098356,0.0,21.0,43.20775979,0
3902,20400,41985.0,100096.0,HomeImp,Other,4.0,0.0,0.0,141.03308812,0.0,14.0,32.930781881,0
5253,28500,29338.0,62220.0,,Office,2.0,0.0,0.0,113.20592381,1.0,6.0,36.877098508,0
1026,9500,35019.0,52710.0,DebtCon,Other,12.0,0.0,0.0,241.58177936,0.0,31.0,38.208667839,0
3012,16500,44110.0,65748.0,DebtCon,Other,7.0,0.0,0.0,99.193552575,3.0,14.0,41.415631251,0
4826,25300,137813.0,214014.0,HomeImp,ProfExe,5.0,0.0,0.0,187.19250991,0.0,27.0,38.656846663,0
978,9300,24000.0,37125.0,DebtCon,Office,3.5,1.0,1.0,148.03333333,2.0,19.0,,1
1063,9700,5801.0,58305.0,HomeImp,Other,8.0,2.0,1.0,352.96666667,1.0,22.0,,0
3885,20300,94781.0,125948.0,DebtCon,ProfExe,12.0,,,148.65568751,,24.0,33.183677311,0
5295,29200,50105.0,83815.0,DebtCon,Other,21.0,0.0,0.0,188.20102865,0.0,26.0,35.595750669,0
3294,17500,103562.0,130613.0,DebtCon,Other,1.0,0.0,0.0,288.00847827,0.0,47.0,39.358357532,0
692,8100,48781.0,50434.0,HomeImp,Other,5.0,0.0,0.0,75.635047684,0.0,18.0,24.545192137,0
4032,21000,131378.0,199687.0,HomeImp,ProfExe,12.0,0.0,0.0,208.60596567,0.0,21.0,37.099279114,0
1565,11400,56789.0,74016.0,HomeImp,Other,7.0,0.0,0.0,127.62547457,0.0,16.0,33.027143557,0
4593,24000,35000.0,,DebtCon,Self,3.0,1.0,0.0,177.5,0.0,16.0,,1
2862,15900,107336.0,120451.0,DebtCon,Other,1.0,0.0,0.0,123.46551939,2.0,21.0,37.99240801,0
3772,20000,99300.0,139150.0,HomeImp,ProfExe,10.0,0.0,0.0,162.36666667,1.0,23.0,,0
887,8900,75441.0,116950.0,HomeImp,Office,26.0,0.0,0.0,322.73119571,2.0,37.0,33.788523674,0
3917,20500,59969.0,90311.0,DebtCon,Office,5.0,,,151.57534173,,15.0,36.50493346,0
953,9200,55643.0,75267.0,HomeImp,Other,2.0,0.0,1.0,224.88223202,2.0,15.0,35.629354389,0
4343,22600,,144841.0,,,,,,,,,16.382390686,0
1020,9500,41541.0,57280.0,DebtCon,Other,6.0,0.0,0.0,69.229369351,1.0,10.0,29.160127076,0
5595,37000,36910.0,58338.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,34.89158459,0
1268,10300,70147.0,122124.0,HomeImp,Other,1.0,0.0,0.0,58.895685895,0.0,7.0,57.995018623,1
2504,14900,82930.0,103352.0,HomeImp,ProfExe,6.0,0.0,0.0,105.67597798,0.0,27.0,27.473814727,0
689,8000,,68572.0,HomeImp,Office,1.0,0.0,0.0,53.935137714,0.0,4.0,37.703911499,0
5336,30100,92249.0,,HomeImp,Office,2.0,1.0,0.0,180.68015364,0.0,21.0,31.089120287,1
1967,12800,111000.0,124500.0,DebtCon,Sales,7.0,1.0,0.0,203.9,2.0,40.0,,1
5504,33700,12512.0,42634.0,DebtCon,Other,28.0,0.0,0.0,184.13495401,0.0,15.0,42.482374223,0
5229,28300,137159.0,186153.0,DebtCon,Mgr,0.0,,,112.17281254,,38.0,29.874731494,0
3004,16400,65898.0,85424.0,HomeImp,ProfExe,10.0,0.0,1.0,173.53321041,0.0,14.0,26.931994858,0
4555,23800,19612.0,77300.0,DebtCon,ProfExe,15.0,0.0,6.0,173.46666667,0.0,19.0,,1
838,8700,46489.0,63573.0,DebtCon,Mgr,4.0,0.0,0.0,196.24907,1.0,21.0,28.787922854,0
1526,11200,56877.0,65125.0,HomeImp,Other,6.0,2.0,0.0,12.176928574,0.0,1.0,33.241218883,1
5010,26500,,61089.0,DebtCon,Other,27.0,0.0,0.0,144.19203429,0.0,9.0,22.813867857,0
1209,10000,,69502.0,,,,,,,,,25.77278284,0
5282,28900,63748.0,36392.0,DebtCon,Sales,9.0,4.0,1.0,124.24789861,6.0,23.0,44.578500055,1
2381,14300,70322.0,88626.0,DebtCon,Other,3.0,0.0,0.0,244.83986415,2.0,26.0,32.647541118,0
3106,16800,94851.0,119053.0,DebtCon,Office,2.0,0.0,1.0,270.9986111,1.0,34.0,27.009239289,0
776,8400,30146.0,39326.0,HomeImp,ProfExe,11.0,0.0,0.0,183.09274953,0.0,12.0,23.097201883,0
4728,25000,23900.0,55700.0,,Office,2.5,0.0,0.0,116.63333333,2.0,7.0,,0
3796,20000,29400.0,52000.0,DebtCon,Other,,0.0,0.0,219.13333333,0.0,13.0,,0
134,4900,58688.0,63348.0,DebtCon,ProfExe,9.0,0.0,3.0,179.16257471,2.0,31.0,22.544392837,0
1930,12700,30428.0,47387.0,DebtCon,ProfExe,2.0,0.0,0.0,164.49002127,0.0,36.0,38.874158603,1
4643,24400,50317.0,71327.0,DebtCon,Other,6.0,0.0,0.0,45.485801767,1.0,18.0,37.014140786,0
5260,28600,105907.0,156126.0,DebtCon,ProfExe,10.0,0.0,0.0,165.09073496,1.0,17.0,33.231300882,0
2948,16200,83448.0,135447.0,DebtCon,Mgr,17.0,0.0,5.0,129.78013164,9.0,19.0,45.554415483,1
1371,10700,48322.0,64383.0,DebtCon,Other,0.0,1.0,0.0,185.25673471,2.0,12.0,28.030801551,0
653,8000,75690.0,96517.0,DebtCon,ProfExe,1.0,,,,,,27.336157387,0
1490,11100,79226.0,88112.0,DebtCon,ProfExe,10.0,0.0,1.0,179.64827359,1.0,12.0,40.670904725,0
1438,10900,49352.0,56529.0,DebtCon,Other,7.0,0.0,1.0,78.833617625,2.0,23.0,36.174955236,1
219,5300,26908.0,36078.0,HomeImp,Other,,0.0,0.0,302.35870946,0.0,8.0,39.196985402,1
3472,18300,73510.0,95132.0,DebtCon,Mgr,0.0,0.0,0.0,86.684295749,0.0,17.0,25.244046294,0
1766,12100,13218.0,82386.0,DebtCon,Other,7.0,0.0,0.0,262.39425427,0.0,14.0,18.430472375,0
4221,22000,54010.0,97800.0,DebtCon,ProfExe,1.0,0.0,0.0,192.73333333,0.0,26.0,,0
5073,27000,23160.0,58074.0,DebtCon,Other,36.0,0.0,0.0,275.84323074,1.0,24.0,40.133220412,0
285,5700,,69172.0,HomeImp,Office,1.0,0.0,0.0,48.853667057,0.0,3.0,38.773685963,0
3831,20100,78915.0,119400.0,DebtCon,Mgr,18.0,0.0,0.0,232.82670618,4.0,30.0,36.648679723,0
1213,10100,87942.0,106000.0,DebtCon,Other,13.0,0.0,0.0,219.38527843,2.0,16.0,40.75164798,0
4766,25000,101250.0,135000.0,DebtCon,Self,3.0,0.0,0.0,301.3,4.0,46.0,,1
4321,22500,,143254.0,,,,,,,,,,0
222,5300,51000.0,64000.0,HomeImp,Mgr,10.0,1.0,0.0,98.333333333,0.0,12.0,,1
1006,9400,81546.0,119128.0,HomeImp,Office,30.0,0.0,0.0,328.17812369,2.0,38.0,34.150319383,0
155,5000,,132000.0,HomeImp,Other,17.5,0.0,2.0,121.9,0.0,14.0,,1
948,9100,78210.0,86558.0,DebtCon,Mgr,8.0,0.0,0.0,92.111504281,0.0,23.0,28.167074697,0
427,6700,,30544.0,DebtCon,Other,2.0,0.0,0.0,283.89723134,0.0,14.0,24.120451557,0
299,5900,82912.0,91175.0,DebtCon,ProfExe,2.0,,,,,,27.595273523,0
779,8400,35240.0,54314.0,DebtCon,Office,8.0,0.0,0.0,210.58001479,1.0,22.0,32.571867291,0
1261,10200,57142.0,72664.0,DebtCon,,19.0,0.0,0.0,158.18580391,1.0,12.0,32.49748842,0
2427,14600,124000.0,168000.0,DebtCon,ProfExe,4.0,0.0,0.0,146.86666667,2.0,29.0,,1
2600,15000,55300.0,81000.0,DebtCon,Other,5.3,8.0,0.0,259.73333333,4.0,30.0,,1
1010,9400,52598.0,74747.0,DebtCon,Mgr,6.0,,,129.34382449,,24.0,42.265466118,0
5113,27400,,121625.0,DebtCon,Mgr,7.0,1.0,0.0,154.43784762,0.0,27.0,33.373813672,0
1454,11000,45000.0,63775.0,DebtCon,Other,14.0,0.0,0.0,173.16666667,0.0,18.0,,1
320,6000,51000.0,86125.0,HomeImp,ProfExe,6.0,0.0,0.0,222.16666667,2.0,24.0,,0
4532,23600,140284.0,182591.0,DebtCon,ProfExe,21.0,0.0,0.0,224.94134673,0.0,24.0,41.871755799,0
2209,13600,101377.0,131079.0,HomeImp,ProfExe,10.0,0.0,0.0,174.34778761,2.0,32.0,27.969137978,0
1965,12800,48437.0,65311.0,DebtCon,Other,0.0,1.0,0.0,260.55523624,0.0,21.0,29.516289851,0
1207,10000,64375.0,72418.0,DebtCon,ProfExe,14.0,0.0,0.0,207.61730644,3.0,31.0,38.867949083,0
2752,15500,26452.0,43900.0,DebtCon,Mgr,21.0,1.0,2.0,215.06666667,0.0,19.0,,1
1474,11000,60123.0,74887.0,HomeImp,Other,3.0,0.0,1.0,242.24976115,2.0,16.0,37.680169764,0
1308,10500,64295.0,73594.0,DebtCon,,19.0,0.0,0.0,157.24655028,0.0,11.0,33.556312248,0
1969,12800,58592.0,87002.0,DebtCon,Office,13.0,0.0,0.0,139.53084276,0.0,24.0,37.531077087,0
4860,25500,113204.0,184561.0,DebtCon,Sales,17.0,1.0,0.0,308.95819842,1.0,31.0,34.357866,0
5720,42200,21427.0,61457.0,DebtCon,Other,19.0,0.0,0.0,183.48181171,1.0,30.0,39.864738809,0
1982,12800,68729.0,90127.0,HomeImp,Office,23.0,0.0,0.0,163.98927891,1.0,14.0,39.424487787,0
2356,14200,64235.0,76965.0,DebtCon,,9.0,,,,,,24.835957923,0
5907,64900,69786.0,148769.0,HomeImp,Office,10.0,0.0,0.0,129.08447886,0.0,11.0,43.519942711,0
3056,16600,,50732.0,DebtCon,Office,0.0,0.0,0.0,96.362894746,2.0,9.0,42.399139279,0
3701,19500,105000.0,138375.0,DebtCon,Office,12.0,0.0,2.0,219.13333333,0.0,25.0,,0
4666,24500,67336.0,96060.0,DebtCon,ProfExe,8.0,0.0,1.0,142.34424975,3.0,25.0,35.979856239,0
1401,10800,31149.0,67239.0,DebtCon,Mgr,,,,,,,35.265437376,0
2137,13400,53294.0,69042.0,DebtCon,Other,0.0,0.0,0.0,214.36204349,0.0,9.0,36.30954976,0
5442,32200,108871.0,151667.0,DebtCon,Other,11.0,0.0,0.0,227.41543842,0.0,40.0,40.183098571,0
3047,16600,95860.0,123546.0,DebtCon,Office,0.0,,2.0,252.75748794,1.0,29.0,40.608567483,0
4909,25800,,51824.0,DebtCon,Other,,,,89.599815077,,12.0,28.546478459,0
1940,12700,60122.0,93741.0,DebtCon,Other,0.0,0.0,0.0,38.334923849,1.0,3.0,42.109347732,0
2636,15100,60264.0,87110.0,HomeImp,ProfExe,5.0,0.0,0.0,111.39938495,0.0,13.0,26.062043252,0
5795,48000,41392.0,106075.0,HomeImp,Self,8.0,0.0,0.0,203.08882088,2.0,35.0,38.633827318,0
220,5300,,49396.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,12.043670576,0
4780,25000,112000.0,157000.0,DebtCon,Office,5.5,0.0,0.0,63.9,3.0,9.0,,1
5031,26700,129559.0,170042.0,DebtCon,Mgr,1.0,0.0,0.0,232.64617336,1.0,24.0,34.117532893,0
1674,11900,85179.0,122788.0,HomeImp,Other,10.0,,,,,,39.430730627,0
4329,22500,96170.0,118502.0,HomeImp,Mgr,10.0,0.0,0.0,118.15195,1.0,24.0,33.200548022,0
2157,13400,87175.0,115530.0,HomeImp,ProfExe,13.0,0.0,1.0,180.94510639,1.0,27.0,33.900056418,0
3232,17300,79412.0,114906.0,DebtCon,Mgr,17.0,0.0,0.0,247.3605705,4.0,30.0,36.536435564,0
5360,30500,108736.0,147531.0,DebtCon,Other,13.0,0.0,0.0,228.61035912,1.0,40.0,43.12276156,0
2972,16300,25004.0,65000.0,DebtCon,Other,2.0,0.0,0.0,199.83333333,0.0,7.0,,1
3421,18100,46145.0,72200.0,DebtCon,ProfExe,11.0,0.0,0.0,178.19207766,0.0,42.0,40.574022482,0
540,7300,93428.0,118184.0,HomeImp,Other,10.0,,,411.95205053,1.0,50.0,40.39647435,0
2564,15000,54261.0,88000.0,,ProfExe,10.0,0.0,0.0,,1.0,16.0,,0
3338,17700,72911.0,97317.0,DebtCon,Mgr,1.0,0.0,0.0,82.39838379,0.0,17.0,25.329250867,0
3960,20700,69810.0,100756.0,HomeImp,Other,3.0,0.0,0.0,213.72829182,1.0,13.0,32.871908969,0
5599,37300,68789.0,86172.0,HomeImp,Self,2.0,0.0,6.0,235.63790564,2.0,25.0,114.0505277,1
1843,12300,68024.0,78800.0,DebtCon,Sales,7.0,0.0,0.0,125.50405141,0.0,35.0,29.293344354,0
1581,11500,53151.0,71645.0,HomeImp,Other,7.0,0.0,0.0,135.80047603,0.0,16.0,35.851614414,0
514,7100,58639.0,72412.0,DebtCon,ProfExe,14.0,0.0,0.0,120.03346455,0.0,20.0,43.678746661,0
418,6600,,48800.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,12.219436152,0
3738,19800,13830.0,85587.0,DebtCon,Other,20.0,0.0,0.0,229.51829511,3.0,40.0,35.311065856,0
5652,39700,134586.0,193219.0,DebtCon,Mgr,,1.0,0.0,179.06935574,0.0,25.0,32.041133968,0
2516,14900,36120.0,57095.0,DebtCon,ProfExe,4.0,0.0,0.0,239.02367545,1.0,35.0,38.171623527,0
3462,18300,109437.0,114900.0,DebtCon,Other,1.0,0.0,0.0,138.17185084,1.0,20.0,38.332316894,0
3048,16600,81275.0,106691.0,DebtCon,ProfExe,1.0,0.0,0.0,289.37613799,1.0,20.0,38.475240991,0
721,8200,58536.0,66546.0,DebtCon,Other,1.0,0.0,2.0,118.39735837,2.0,17.0,34.71164955,0
1322,10500,41500.0,56247.0,DebtCon,Other,8.0,0.0,1.0,70.033333333,2.0,24.0,,1
1291,10400,66044.0,83531.0,HomeImp,Office,12.0,0.0,0.0,241.51415322,0.0,31.0,45.569842652,0
3854,20200,25956.0,92553.0,DebtCon,ProfExe,7.0,0.0,0.0,156.2693203,0.0,21.0,28.290439504,0
4495,23500,68049.0,93394.0,DebtCon,Mgr,6.0,0.0,0.0,191.1124423,2.0,18.0,32.13282224,0
4723,25000,94000.0,125000.0,DebtCon,Office,11.0,0.0,1.0,151.13333333,0.0,29.0,,0
4496,23500,133197.0,168990.0,DebtCon,Other,8.0,1.0,0.0,214.28459938,0.0,19.0,36.642629039,0
5331,30000,,46200.0,,,0.0,1.0,3.0,200.93333333,10.0,15.0,,1
2015,12900,61031.0,71550.0,HomeImp,Other,28.0,0.0,2.0,178.08725678,0.0,23.0,34.802428777,0
5957,89200,54045.0,92924.0,DebtCon,Other,15.0,0.0,0.0,212.27969667,0.0,15.0,35.55659049,0
5593,37000,34085.0,70596.0,DebtCon,ProfExe,3.0,0.0,0.0,195.36338382,2.0,18.0,25.59242395,0
3403,18000,39005.0,60000.0,DebtCon,Other,10.0,2.0,0.0,112.63333333,5.0,5.0,,1
572,7500,,,HomeImp,Other,21.0,,,158.9,1.0,21.0,,1
979,9300,21138.0,30700.0,DebtCon,Other,3.0,,,,,,,0
596,7600,77518.0,83727.0,DebtCon,,4.0,,,,,,22.655140286,0
182,5000,71571.0,85100.0,DebtCon,ProfExe,1.4,0.0,1.0,82.133333333,0.0,13.0,,1
2805,15700,,54557.0,DebtCon,Office,2.0,0.0,0.0,93.044539516,2.0,8.0,41.25598551,0
5485,33200,57419.0,103648.0,DebtCon,Office,4.0,0.0,0.0,175.38672313,1.0,25.0,34.286250508,0
2498,14900,,44066.0,HomeImp,Other,0.0,0.0,0.0,313.77973109,1.0,8.0,27.751942776,0
5271,28800,,121560.0,DebtCon,Mgr,8.0,1.0,0.0,175.2063398,0.0,26.0,31.612038453,0
635,7900,,31602.0,HomeImp,Office,20.0,0.0,0.0,192.1211081,0.0,15.0,35.586051528,0
425,6700,55113.0,56486.0,HomeImp,Other,4.0,0.0,0.0,84.417030462,0.0,17.0,23.642853829,0
333,6100,,47400.0,,,,,,,,,,0
200,5100,,28291.0,DebtCon,Other,2.0,0.0,0.0,277.94456081,1.0,14.0,23.644691283,0
3544,18600,15243.0,172611.0,HomeImp,Mgr,25.0,0.0,0.0,73.441538538,2.0,21.0,29.095882796,0
1992,12900,151991.0,179521.0,HomeImp,Office,6.0,0.0,0.0,186.8053299,0.0,55.0,34.19175206,0
4190,21800,41582.0,71574.0,DebtCon,Other,25.0,0.0,0.0,308.73705314,2.0,32.0,34.369367561,0
3230,17300,51185.0,65537.0,DebtCon,Other,6.0,0.0,1.0,129.83794119,3.0,49.0,29.311594064,0
1361,10600,83217.0,101359.0,DebtCon,Mgr,1.0,0.0,0.0,54.746622005,2.0,24.0,40.76038718,0
1325,10500,89000.0,268000.0,HomeImp,ProfExe,,4.0,,120.8,2.0,15.0,,1
