index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ
408,6500,55000.0,88300.0,HomeImp,Office,29.0,0.0,0.0
409,6500,60000.0,70000.0,DebtCon,ProfExe,9.0,0.0,0.0
410,6500,70300.0,107500.0,DebtCon,Office,1.0,0.0,0.0
411,6500,96314.0,105800.0,HomeImp,ProfExe,27.0,0.0,0.0
412,6500,81145.0,117530.0,HomeImp,Office,29.0,0.0,0.0
413,6500,,70886.0,,,,,
414,6500,183860.0,208910.0,DebtCon,ProfExe,4.0,6.0,0.0
415,6500,58689.0,72557.0,DebtCon,Other,0.0,0.0,1.0
416,6600,62380.0,89742.0,HomeImp,Office,31.0,0.0,0.0
417,6600,74376.0,84855.0,DebtCon,,3.0,,
418,6600,,48800.0,HomeImp,,0.0,0.0,0.0
419,6600,68733.0,81973.0,HomeImp,Other,5.0,0.0,0.0
420,6600,40926.0,50486.0,HomeImp,Office,10.0,,
421,6600,95450.0,112630.0,HomeImp,Office,23.0,0.0,0.0
422,6600,,46516.0,HomeImp,,0.0,0.0,0.0
423,6600,98415.0,126636.0,HomeImp,Other,11.0,,
424,6700,,55396.0,,,,,
425,6700,55113.0,56486.0,HomeImp,Other,4.0,0.0,0.0
426,6700,60301.0,70543.0,HomeImp,ProfExe,5.0,0.0,0.0
427,6700,,30544.0,DebtCon,Other,2.0,0.0,0.0
428,6700,49367.0,59609.0,HomeImp,Other,6.0,0.0,0.0
429,6700,58741.0,68225.0,DebtCon,ProfExe,9.0,0.0,3.0
430,6700,27510.0,42495.0,DebtCon,Other,2.0,0.0,2.0
431,6700,,81239.0,HomeImp,Other,19.0,,
432,6700,69773.0,83014.0,HomeImp,Other,0.0,1.0,0.0
433,6700,51855.0,58084.0,HomeImp,Office,21.0,0.0,0.0
434,6700,48430.0,64358.0,HomeImp,Other,0.0,1.0,
435,6700,29662.0,36195.0,HomeImp,Office,1.0,0.0,0.0
436,6700,66587.0,70710.0,DebtCon,ProfExe,9.0,1.0,0.0
437,6700,,20631.0,HomeImp,Mgr,4.0,0.0,0.0
438,6700,54161.0,59714.0,HomeImp,Office,20.0,0.0,0.0
439,6700,134616.0,155034.0,HomeImp,ProfExe,13.0,1.0,0.0
440,6800,136951.0,160306.0,HomeImp,ProfExe,11.0,0.0,0.0
441,6800,138691.0,160063.0,HomeImp,ProfExe,12.0,0.0,0.0
442,6800,49809.0,65074.0,DebtCon,Mgr,7.0,,4.0
443,6800,78292.0,86959.0,DebtCon,,3.0,,
444,6800,139578.0,154602.0,HomeImp,ProfExe,12.0,0.0,0.0
445,6800,57439.0,74816.0,HomeImp,Mgr,2.0,0.0,2.0
446,6800,76074.0,88178.0,HomeImp,Other,22.0,0.0,0.0
447,6800,31000.0,42000.0,DebtCon,Mgr,3.5,1.0,0.0
448,6800,45150.0,57150.0,DebtCon,Office,4.0,0.0,1.0
449,6800,56155.0,57912.0,HomeImp,Office,21.0,0.0,0.0
450,6800,,27410.0,HomeImp,Mgr,6.0,1.0,0.0
451,6800,178559.0,247611.0,DebtCon,Sales,,0.0,0.0
452,6800,,72310.0,HomeImp,Office,1.0,0.0,0.0
453,6800,71666.0,99913.0,HomeImp,Other,0.0,0.0,1.0
454,6800,75964.0,88754.0,DebtCon,Mgr,19.0,0.0,1.0
455,6900,75880.0,113612.0,DebtCon,Office,1.0,0.0,0.0
456,6900,70717.0,87466.0,HomeImp,Other,2.0,0.0,0.0
457,6900,53776.0,51952.0,HomeImp,Other,5.0,0.0,0.0
458,6900,53328.0,58088.0,DebtCon,Sales,2.0,0.0,0.0
459,6900,5816.0,,HomeImp,Mgr,23.0,0.0,2.0
460,6900,57257.0,63752.0,DebtCon,Other,10.0,2.0,0.0
461,6900,37055.0,83000.0,HomeImp,Sales,1.0,0.0,0.0
462,6900,97662.0,110046.0,HomeImp,Office,24.0,0.0,0.0
463,6900,49000.0,68280.0,DebtCon,Other,1.0,0.0,0.0
464,6900,,57067.0,,,,,
465,6900,50387.0,68443.0,DebtCon,Mgr,7.0,,3.0
466,6900,49932.0,66042.0,HomeImp,Office,20.0,0.0,0.0
467,6900,51384.0,84689.0,DebtCon,,4.0,0.0,0.0
468,6900,,36191.0,HomeImp,Other,,,
469,7000,98779.0,124827.0,HomeImp,Other,9.0,,
470,7000,73873.0,111781.0,DebtCon,Office,0.0,0.0,0.0
471,7000,74795.0,99149.0,HomeImp,Other,1.0,0.0,1.0
472,7000,,47462.0,HomeImp,Other,,,
473,7000,78284.0,98214.0,HomeImp,Other,0.0,0.0,1.0
474,7000,58128.0,93740.0,HomeImp,ProfExe,5.0,0.0,0.0
475,7000,81335.0,81018.0,HomeImp,Other,22.0,0.0,0.0
476,7000,52287.0,87972.0,HomeImp,ProfExe,7.0,0.0,0.0
477,7000,58339.0,72432.0,HomeImp,Mgr,10.0,,1.0
478,7000,46238.0,66842.0,DebtCon,Office,4.0,0.0,0.0
479,7000,142251.0,157250.0,HomeImp,Other,5.0,0.0,0.0
480,7000,19894.0,32500.0,DebtCon,Other,4.0,0.0,0.0
481,7000,27290.0,63500.0,HomeImp,Office,6.0,,
482,7000,18000.0,46520.0,HomeImp,Office,17.0,0.0,1.0
483,7000,66000.0,86300.0,DebtCon,Other,3.0,1.0,1.0
484,7000,46000.0,66660.0,DebtCon,Office,1.0,0.0,1.0
485,7000,120000.0,175450.0,DebtCon,Other,8.0,0.0,0.0
486,7000,58843.0,75300.0,HomeImp,Other,1.5,0.0,0.0
487,7000,7000.0,31200.0,DebtCon,Other,5.0,0.0,0.0
488,7000,29000.0,49000.0,DebtCon,Other,11.0,0.0,0.0
489,7000,5768.0,26600.0,,,,,
490,7000,56636.0,76353.0,HomeImp,Other,15.0,0.0,0.0
491,7000,55000.0,63000.0,HomeImp,Other,5.0,0.0,0.0
492,7000,46225.0,59000.0,DebtCon,Other,16.0,0.0,4.0
493,7000,53194.0,81150.0,HomeImp,ProfExe,14.0,7.0,0.0
494,7000,83000.0,97635.0,HomeImp,Other,5.6,3.0,0.0
495,7000,138841.0,160000.0,DebtCon,Mgr,11.0,8.0,0.0
496,7000,38800.0,53500.0,HomeImp,ProfExe,15.0,0.0,0.0
497,7000,25000.0,49840.0,DebtCon,Office,0.6,0.0,0.0
498,7000,18000.0,25000.0,DebtCon,Other,6.5,1.0,0.0
499,7000,74500.0,81600.0,HomeImp,ProfExe,2.0,2.0,0.0
500,7000,64300.0,119500.0,HomeImp,Other,1.0,1.0,0.0
501,7000,64255.0,68389.0,HomeImp,Other,4.0,0.0,0.0
502,7000,,96783.0,HomeImp,Other,20.0,,
503,7000,129959.0,161301.0,HomeImp,ProfExe,11.0,0.0,0.0
504,7000,58114.0,93391.0,HomeImp,ProfExe,6.0,0.0,0.0
505,7000,16047.0,67750.0,HomeImp,Office,21.0,0.0,0.0
506,7100,39000.0,55000.0,,Other,12.0,0.0,1.0
507,7100,54000.0,74800.0,DebtCon,Mgr,7.5,1.0,1.0
508,7100,,74753.0,HomeImp,Office,2.0,0.0,0.0
509,7100,98490.0,114457.0,HomeImp,Office,23.0,0.0,0.0
510,7100,54700.0,68500.0,DebtCon,,19.0,0.0,0.0
511,7100,,40185.0,HomeImp,Other,3.0,0.0,0.0
512,7100,25896.0,33580.0,DebtCon,Other,1.0,0.0,0.0
513,7100,120176.0,180104.0,DebtCon,Other,8.0,0.0,0.0
514,7100,58639.0,72412.0,DebtCon,ProfExe,14.0,0.0,0.0
515,7100,57863.0,70969.0,DebtCon,Other,0.0,0.0,0.0
516,7100,64850.0,76985.0,HomeImp,Other,0.0,0.0,0.0
517,7100,53273.0,54378.0,HomeImp,Other,5.0,0.0,0.0
518,7200,54600.0,65000.0,DebtCon,Other,14.0,2.0,1.0
519,7200,62329.0,78007.0,DebtCon,ProfExe,8.0,0.0,0.0
520,7200,57912.0,84806.0,HomeImp,Other,15.0,0.0,0.0
521,7200,98691.0,115750.0,HomeImp,Office,22.0,0.0,0.0
522,7200,79946.0,113807.0,DebtCon,Office,1.0,0.0,0.0
523,7200,36264.0,48240.0,DebtCon,Other,15.0,0.0,0.0
524,7200,46000.0,67000.0,DebtCon,Other,24.0,0.0,0.0
525,7200,43705.0,50000.0,DebtCon,Other,9.0,0.0,2.0
526,7200,,38061.0,HomeImp,Other,,,
527,7200,15637.0,39660.0,HomeImp,Self,6.0,0.0,1.0
528,7200,,74610.0,HomeImp,Office,1.0,0.0,0.0
529,7200,71667.0,117325.0,DebtCon,Office,0.0,0.0,1.0
530,7200,,76723.0,HomeImp,Other,10.0,0.0,0.0
531,7200,71509.0,86484.0,DebtCon,,4.0,,
532,7200,22832.0,31666.0,DebtCon,Other,0.0,0.0,0.0
533,7300,58671.0,87975.0,HomeImp,Mgr,3.0,0.0,0.0
534,7300,60890.0,75785.0,DebtCon,Other,6.0,0.0,1.0
535,7300,28500.0,42050.0,HomeImp,Other,3.0,,
536,7300,60971.32,77375.0,DebtCon,Other,2.0,,
537,7300,131000.0,197500.0,DebtCon,ProfExe,1.5,0.0,0.0
538,7300,55456.0,86766.0,HomeImp,ProfExe,6.0,0.0,0.0
539,7300,60973.0,79443.0,HomeImp,Other,14.0,0.0,0.0
540,7300,93428.0,118184.0,HomeImp,Other,10.0,,
541,7300,49064.0,64225.0,DebtCon,Mgr,6.0,,4.0
542,7300,139348.0,205981.0,DebtCon,ProfExe,1.0,0.0,0.0
543,7400,32832.0,50798.0,DebtCon,Other,10.0,0.0,0.0
544,7400,75311.0,89905.0,DebtCon,ProfExe,0.0,,
545,7400,2063.0,100448.0,HomeImp,Other,,0.0,0.0
546,7400,,44651.0,HomeImp,Other,2.0,0.0,0.0
547,7400,138033.0,163162.0,HomeImp,ProfExe,11.0,0.0,0.0
548,7400,88288.0,119677.0,HomeImp,ProfExe,5.0,0.0,0.0
549,7400,75547.0,93839.0,DebtCon,ProfExe,0.0,,
550,7400,48924.0,86612.0,DebtCon,,4.0,0.0,0.0
551,7400,73985.0,114849.0,DebtCon,Office,0.0,0.0,0.0
552,7400,,54138.0,HomeImp,,1.0,0.0,0.0
553,7400,51974.0,59323.0,HomeImp,Other,4.0,0.0,0.0
554,7400,56596.0,72861.0,HomeImp,Mgr,3.0,0.0,1.0
555,7400,71576.0,89068.0,DebtCon,Sales,0.0,0.0,0.0
556,7400,65032.0,83184.0,HomeImp,Other,15.0,0.0,0.0
557,7400,72739.0,91425.0,DebtCon,ProfExe,3.5,0.0,0.0
558,7400,82412.0,91326.0,DebtCon,Mgr,19.0,0.0,1.0
559,7500,,51610.0,HomeImp,ProfExe,4.0,0.0,3.0
560,7500,45864.0,57799.0,DebtCon,,7.0,,0.0
561,7500,57340.0,80000.0,DebtCon,ProfExe,4.0,0.0,5.0
562,7500,47518.0,60252.0,DebtCon,Other,16.0,0.0,3.0
563,7500,63573.0,80601.0,HomeImp,Other,4.0,0.0,0.0
564,7500,32070.0,36811.0,DebtCon,Other,1.0,1.0,0.0
565,7500,44744.0,60518.0,DebtCon,,6.0,,0.0
566,7500,,49804.0,,,,,
567,7500,72097.0,69408.0,HomeImp,Sales,4.0,1.0,0.0
568,7500,84479.0,104571.0,DebtCon,ProfExe,23.0,0.0,0.0
569,7500,88056.0,104794.0,DebtCon,ProfExe,25.0,0.0,0.0
570,7500,11358.0,36892.0,DebtCon,Other,5.0,0.0,0.0
571,7500,59000.0,72000.0,HomeImp,Office,5.0,0.0,3.0
572,7500,,,HomeImp,Other,21.0,,
573,7500,35945.0,49750.0,HomeImp,Other,3.0,0.0,0.0
574,7500,18400.0,29375.0,DebtCon,Other,6.0,1.0,0.0
575,7500,63500.0,86125.0,HomeImp,Other,5.0,0.0,0.0
576,7500,33600.0,50125.0,DebtCon,Other,2.0,0.0,0.0
577,7500,57800.0,109600.0,DebtCon,Mgr,4.0,0.0,1.0
578,7500,,40150.0,HomeImp,Other,5.0,0.0,0.0
579,7500,80440.0,72920.0,HomeImp,Mgr,8.0,0.0,1.0
580,7500,60000.0,87830.0,HomeImp,Other,5.0,0.0,0.0
581,7500,126000.0,151380.0,HomeImp,ProfExe,18.0,0.0,2.0
582,7500,40936.0,50900.0,DebtCon,,10.0,1.0,0.0
583,7500,,26850.0,HomeImp,Office,20.0,0.0,0.0
584,7500,49100.0,85650.0,HomeImp,Other,18.0,0.0,0.0
585,7500,,71799.0,HomeImp,Mgr,4.0,0.0,3.0
586,7500,39600.0,42000.0,DebtCon,Self,1.0,0.0,0.0
587,7500,42077.0,91676.0,HomeImp,Office,5.5,1.0,4.0
588,7500,42721.0,67000.0,DebtCon,Other,15.0,1.0,3.0
589,7500,,,HomeImp,Other,20.0,,
590,7500,12115.0,35910.0,HomeImp,Office,13.0,3.0,6.0
591,7500,67778.0,83368.0,DebtCon,ProfExe,15.0,0.0,0.0
592,7500,60192.0,76475.0,DebtCon,ProfExe,8.0,0.0,0.0
593,7500,57213.0,92458.0,HomeImp,Office,28.0,0.0,0.0
594,7500,50000.0,80000.0,HomeImp,Other,9.0,,5.0
595,7600,133475.0,203936.0,DebtCon,ProfExe,1.0,0.0,0.0
596,7600,77518.0,83727.0,DebtCon,,4.0,,
597,7600,48829.0,62357.0,DebtCon,Office,3.0,0.0,1.0
598,7600,58622.0,77726.0,HomeImp,Other,15.0,0.0,0.0
599,7600,,28593.0,HomeImp,Office,20.0,0.0,0.0
600,7600,49926.0,58588.0,DebtCon,,5.0,,1.0
601,7600,80900.0,99525.0,DebtCon,ProfExe,2.0,0.0,0.0
602,7600,,40341.0,HomeImp,Other,3.0,0.0,0.0
603,7700,14776.0,32287.0,,,,,
604,7700,32243.0,36369.0,HomeImp,ProfExe,12.0,0.0,0.0
605,7700,53377.0,86018.0,HomeImp,Other,16.0,0.0,0.0
606,7700,56622.0,70136.0,DebtCon,Mgr,7.0,,4.0
607,7700,35100.0,45000.0,DebtCon,Office,10.0,0.0,0.0
608,7700,,67350.0,,,,,
609,7700,70451.0,81862.0,DebtCon,Sales,3.0,0.0,0.0
610,7700,20887.0,26958.0,DebtCon,Other,0.0,0.0,0.0
611,7700,14589.0,33100.0,DebtCon,Other,3.0,0.0,7.0
612,7700,76056.0,83643.0,HomeImp,Other,22.0,0.0,0.0
613,7700,,68131.0,HomeImp,Office,1.0,0.0,0.0
614,7700,51045.0,91068.0,HomeImp,Other,20.0,0.0,0.0
615,7800,44000.0,57500.0,DebtCon,Other,11.0,0.0,0.0
616,7800,,11702.0,HomeImp,Other,0.0,0.0,0.0
617,7800,58399.0,65945.0,DebtCon,Other,1.0,0.0,1.0
618,7800,42802.0,52422.0,HomeImp,Office,8.0,,
619,7800,58364.0,66688.0,DebtCon,Other,3.0,0.0,2.0
620,7800,64503.0,85608.0,HomeImp,Other,12.0,0.0,0.0
621,7800,69662.0,80498.0,HomeImp,Other,4.0,0.0,0.0
622,7800,45391.0,61743.0,DebtCon,Other,12.0,0.0,0.0
623,7800,48200.0,59000.0,DebtCon,Other,23.0,0.0,0.0
624,7800,55000.0,62800.0,HomeImp,Other,6.0,0.0,0.0
625,7800,38506.0,50309.0,DebtCon,Other,11.0,0.0,0.0
626,7800,55394.0,63567.0,DebtCon,Other,23.0,0.0,0.0
627,7800,,30320.0,DebtCon,Other,2.0,0.0,0.0
628,7800,109000.0,123500.0,DebtCon,Self,6.0,0.0,1.0
629,7800,53243.0,95065.0,HomeImp,ProfExe,7.0,0.0,0.0
630,7900,67222.0,75189.0,HomeImp,Other,4.0,0.0,0.0
631,7900,44682.0,57285.0,DebtCon,,7.0,1.0,0.0
632,7900,44690.0,45841.0,DebtCon,Office,10.0,0.0,0.0
633,7900,126919.0,166566.0,HomeImp,Mgr,10.0,,
634,7900,40827.0,55757.0,DebtCon,Other,14.0,0.0,0.0
635,7900,,31602.0,HomeImp,Office,20.0,0.0,0.0
636,7900,,67081.0,HomeImp,Office,1.0,0.0,0.0
637,7900,,71519.0,HomeImp,Office,0.0,0.0,0.0
638,7900,77221.0,95316.0,DebtCon,ProfExe,4.0,0.0,0.0
639,7900,,35422.0,HomeImp,Office,19.0,0.0,0.0
640,7900,42400.0,53000.0,DebtCon,Other,2.0,0.0,1.0
641,7900,55383.0,70020.0,DebtCon,Other,12.0,2.0,0.0
642,7900,,37125.0,HomeImp,Other,,,
643,7900,78532.0,122952.0,HomeImp,Office,29.0,0.0,0.0
644,7900,,75462.0,,,,,
645,7900,41935.0,53543.0,DebtCon,Office,8.0,0.0,0.0
646,8000,53000.0,65960.0,HomeImp,Other,7.5,0.0,0.0
647,8000,49232.0,61221.0,DebtCon,Other,23.0,0.0,0.0
648,8000,45557.0,56235.0,DebtCon,,7.0,,1.0
649,8000,61565.0,87624.0,DebtCon,ProfExe,14.0,0.0,0.0
650,8000,82547.0,105361.0,DebtCon,ProfExe,24.0,0.0,0.0
651,8000,70546.0,81272.0,DebtCon,Sales,4.0,0.0,0.0
652,8000,177683.0,251771.0,DebtCon,Sales,,0.0,0.0
653,8000,75690.0,96517.0,DebtCon,ProfExe,1.0,,
654,8000,49685.0,81020.0,HomeImp,Other,2.0,0.0,3.0
655,8000,28000.0,41950.0,DebtCon,Office,2.0,0.0,0.0
656,8000,47823.0,63000.0,DebtCon,Other,5.0,0.0,0.0
657,8000,61000.0,90450.0,HomeImp,Other,4.0,2.0,1.0
658,8000,58000.0,73750.0,DebtCon,Mgr,22.0,0.0,4.0
659,8000,33000.0,38500.0,HomeImp,Other,2.0,0.0,0.0
660,8000,33689.3,48000.0,DebtCon,Other,3.0,0.0,0.0
661,8000,47306.0,68350.0,HomeImp,Other,9.0,0.0,0.0
662,8000,45000.0,56100.0,HomeImp,Other,9.9,0.0,0.0
663,8000,69341.0,86900.0,DebtCon,Office,15.0,0.0,1.0
664,8000,70917.0,83500.0,DebtCon,Mgr,8.0,0.0,0.0
665,8000,,34226.0,HomeImp,Other,,,1.0
666,8000,78720.0,86800.0,DebtCon,Other,0.1,4.0,0.0
667,8000,38758.0,46466.26,HomeImp,Mgr,21.0,1.0,1.0
668,8000,79200.0,116500.0,HomeImp,Other,8.0,,
669,8000,63700.0,79754.0,DebtCon,,3.8,0.0,0.0
670,8000,41000.0,54000.0,DebtCon,Mgr,4.0,0.0,0.0
671,8000,76600.0,96000.0,DebtCon,Mgr,2.0,0.0,0.0
672,8000,65000.0,93600.0,DebtCon,Other,16.0,,
673,8000,49000.0,60000.0,DebtCon,Mgr,11.0,0.0,0.0
674,8000,37871.0,,HomeImp,ProfExe,15.0,6.0,2.0
675,8000,4500.0,,DebtCon,Other,1.0,3.0,2.0
676,8000,63152.0,,DebtCon,Other,9.0,1.0,1.0
677,8000,21944.0,31352.0,DebtCon,Other,0.0,1.0,1.0
678,8000,86804.0,113000.0,DebtCon,Other,7.0,1.0,3.0
679,8000,36000.0,115800.0,DebtCon,Other,,0.0,0.0
680,8000,32100.0,36739.0,HomeImp,Other,4.0,0.0,0.0
681,8000,47154.0,65458.0,DebtCon,Office,2.0,0.0,0.0
682,8000,92487.0,113947.0,DebtCon,Other,8.0,0.0,3.0
683,8000,84282.0,121045.0,HomeImp,Office,28.0,0.0,0.0
684,8000,57361.0,71167.0,HomeImp,Mgr,2.0,0.0,1.0
685,8000,80817.0,89515.0,DebtCon,Other,0.0,3.0,0.0
686,8000,,49000.0,HomeImp,Other,11.0,1.0,0.0
687,8000,84730.0,123455.0,HomeImp,Other,9.0,,
688,8000,58006.0,94930.0,HomeImp,ProfExe,4.0,0.0,0.0
689,8000,,68572.0,HomeImp,Office,1.0,0.0,0.0
690,8100,43553.0,88242.0,DebtCon,,2.0,0.0,0.0
691,8100,78508.0,200133.0,HomeImp,Self,14.0,0.0,0.0
692,8100,48781.0,50434.0,HomeImp,Other,5.0,0.0,0.0
693,8100,84822.0,123854.0,HomeImp,Office,31.0,0.0,0.0
694,8100,53863.0,74705.0,DebtCon,Other,0.0,0.0,0.0
695,8100,78977.0,91995.0,DebtCon,Mgr,19.0,0.0,0.0
696,8100,81322.0,97823.0,DebtCon,ProfExe,3.0,0.0,0.0
697,8100,46380.0,58745.0,HomeImp,Other,7.0,0.0,0.0
698,8100,66546.0,84943.0,DebtCon,,3.0,0.0,0.0
699,8100,54841.0,71400.0,DebtCon,Office,6.0,0.0,0.0
700,8100,66691.0,82768.0,DebtCon,,4.0,0.0,0.0
701,8100,19772.0,39431.0,DebtCon,Other,0.0,0.0,1.0
702,8100,13179.0,32981.0,,,,,
703,8100,69047.0,82113.0,DebtCon,Sales,3.0,0.0,0.0
704,8100,26886.0,36527.0,HomeImp,ProfExe,12.0,0.0,0.0
705,8100,,56386.0,HomeImp,Other,11.0,1.0,0.0
706,8100,28523.0,39816.0,DebtCon,Other,5.0,0.0,0.0
707,8100,28187.0,32584.0,DebtCon,Other,0.0,1.0,0.0
708,8100,50373.0,65865.0,DebtCon,Office,5.0,0.0,0.0
709,8200,10909.0,37286.0,DebtCon,Other,3.0,0.0,0.0
710,8200,39175.0,55848.0,HomeImp,Office,10.0,,
711,8200,,50061.0,HomeImp,Other,10.0,0.0,0.0
712,8200,101230.0,120087.0,HomeImp,Other,9.0,,
713,8200,62603.0,86782.0,DebtCon,ProfExe,15.0,0.0,0.0
714,8200,117314.0,132770.0,DebtCon,Self,4.0,0.0,1.0
715,8200,64006.0,80409.0,HomeImp,Other,15.0,0.0,0.0
716,8200,,49362.0,,,,,
717,8200,171456.0,246758.0,DebtCon,Sales,,0.0,0.0
718,8200,72986.0,87621.0,DebtCon,Office,14.0,0.0,1.0
719,8200,172497.0,249071.0,DebtCon,Sales,,0.0,0.0
720,8200,51730.0,59025.0,DebtCon,Other,16.0,0.0,3.0
721,8200,58536.0,66546.0,DebtCon,Other,1.0,0.0,2.0
722,8200,68013.0,77008.0,DebtCon,ProfExe,8.0,0.0,0.0
723,8200,47700.0,60000.0,DebtCon,Other,0.1,0.0,0.0
724,8200,76268.0,89166.0,HomeImp,Other,23.0,0.0,0.0
725,8200,,38648.0,HomeImp,Other,,,
726,8200,120837.0,176244.0,DebtCon,Other,8.0,0.0,0.0
727,8200,61821.0,64832.0,HomeImp,Other,5.0,0.0,0.0
728,8200,66254.0,74994.0,DebtCon,ProfExe,7.0,0.0,0.0
729,8200,,49331.0,HomeImp,Other,9.0,0.0,0.0
730,8200,67489.0,80145.0,HomeImp,Other,2.0,0.0,0.0
731,8200,87979.0,94854.0,HomeImp,ProfExe,10.0,0.0,0.0
732,8200,80989.0,105080.0,DebtCon,Mgr,1.0,0.0,0.0
733,8200,135929.0,200275.0,DebtCon,ProfExe,0.0,0.0,0.0
734,8200,75870.0,97922.0,DebtCon,ProfExe,0.0,,
735,8200,48515.0,59240.0,DebtCon,Other,17.0,0.0,4.0
736,8200,79751.0,125413.0,HomeImp,Other,7.0,,
737,8200,,33540.0,HomeImp,Office,21.0,0.0,0.0
738,8200,13392.0,34254.0,DebtCon,Other,3.0,0.0,0.0
739,8300,82000.0,111000.0,DebtCon,Other,6.0,2.0,2.0
740,8300,57503.0,72704.0,DebtCon,,18.0,0.0,0.0
741,8300,61213.0,65798.0,HomeImp,Other,6.0,0.0,0.0
742,8300,41481.0,50448.0,HomeImp,Mgr,20.0,0.0,1.0
743,8300,14601.0,66143.0,HomeImp,Office,24.0,0.0,0.0
744,8300,51783.0,57839.0,DebtCon,Other,3.0,0.0,0.0
745,8300,47000.0,78320.0,HomeImp,Other,18.0,0.0,0.0
746,8300,59761.0,75081.0,DebtCon,,17.0,0.0,0.0
747,8300,,47244.0,HomeImp,Other,6.0,,
748,8300,,41438.0,HomeImp,Other,,,
749,8300,178745.0,251935.0,DebtCon,Sales,,0.0,0.0
750,8300,67715.0,86945.0,DebtCon,ProfExe,14.0,0.0,0.0
751,8300,44783.0,63424.0,HomeImp,Other,2.0,0.0,
752,8300,45842.0,50006.0,DebtCon,Other,16.0,0.0,0.0
753,8300,101150.0,115215.0,HomeImp,Office,23.0,0.0,0.0
754,8300,67839.0,76502.0,DebtCon,ProfExe,9.0,0.0,0.0
755,8300,35343.0,51986.0,DebtCon,Other,10.0,0.0,0.0
756,8300,54039.0,89301.0,HomeImp,Other,18.0,0.0,0.0
757,8300,71922.0,117151.0,DebtCon,Office,2.0,0.0,0.0
758,8300,10000.0,63775.0,HomeImp,Other,0.0,0.0,0.0
759,8400,75912.0,95329.0,DebtCon,Mgr,18.0,0.0,1.0
760,8400,39677.0,54707.0,DebtCon,Office,10.0,0.0,0.0
761,8400,53841.0,64284.0,DebtCon,Other,15.0,0.0,3.0
762,8400,39991.0,58511.0,HomeImp,Office,10.0,,
763,8400,82597.0,83858.0,HomeImp,Other,25.0,0.0,0.0
764,8400,82972.0,121796.0,HomeImp,Other,7.0,,
765,8400,17479.0,66894.0,HomeImp,Office,23.0,0.0,0.0
766,8400,62989.0,76718.0,HomeImp,Mgr,3.0,0.0,2.0
767,8400,43589.0,49950.0,DebtCon,Office,9.0,0.0,0.0
768,8400,62583.0,77481.0,DebtCon,Office,6.0,0.0,0.0
769,8400,41656.0,51846.0,HomeImp,Office,10.0,,
770,8400,77144.0,91532.0,DebtCon,Mgr,19.0,0.0,1.0
771,8400,80490.0,93028.0,DebtCon,ProfExe,0.0,,
772,8400,60995.0,78444.0,HomeImp,Mgr,4.0,0.0,1.0
773,8400,31800.0,72000.0,DebtCon,Self,,0.0,2.0
774,8400,43900.0,55000.0,DebtCon,Office,1.0,0.0,0.0
775,8400,44800.0,56000.0,DebtCon,Other,0.0,1.0,5.0
776,8400,30146.0,39326.0,HomeImp,ProfExe,11.0,0.0,0.0
777,8400,84666.0,123613.0,HomeImp,Other,8.0,,
778,8400,,39106.0,HomeImp,Other,,,1.0
779,8400,35240.0,54314.0,DebtCon,Office,8.0,0.0,0.0
780,8400,57103.0,78079.0,DebtCon,Other,0.0,0.0,0.0
781,8400,78089.0,90660.0,DebtCon,Mgr,9.0,0.0,0.0
782,8400,77916.0,93589.0,DebtCon,ProfExe,0.0,,
783,8400,48032.0,95213.0,HomeImp,Office,5.0,1.0,4.0
784,8400,57694.0,70782.0,HomeImp,Other,4.0,0.0,0.0
785,8400,85136.0,125912.0,HomeImp,Other,9.0,,
786,8400,102894.0,117799.0,HomeImp,Other,9.0,,
787,8400,32000.0,49000.0,HomeImp,Mgr,12.6,0.0,3.0
788,8400,37256.0,45956.0,DebtCon,Other,1.0,0.0,0.0
789,8500,83157.0,202962.0,HomeImp,Self,14.0,0.0,0.0
790,8500,,42980.0,HomeImp,Other,,,1.0
791,8500,73752.0,87931.0,DebtCon,Mgr,21.0,1.0,1.0
792,8500,41210.0,45175.0,DebtCon,Office,9.0,0.0,0.0
793,8500,,32907.0,HomeImp,Office,18.0,0.0,0.0
794,8500,30077.0,42770.0,DebtCon,Office,0.25,0.0,0.0
795,8500,54000.0,62533.0,DebtCon,Other,4.0,0.0,1.0
796,8500,55100.0,66900.0,DebtCon,ProfExe,15.0,0.0,0.0
797,8500,48961.0,73550.0,HomeImp,Other,11.0,6.0,1.0
798,8500,18240.0,40200.0,HomeImp,Other,1.0,0.0,1.0
799,8500,64665.0,72376.0,HomeImp,Other,4.0,0.0,0.0
800,8500,50031.0,57276.0,DebtCon,Office,0.0,0.0,0.0
801,8500,61607.0,81126.0,HomeImp,Other,16.0,0.0,0.0
802,8500,49266.0,64461.0,DebtCon,Other,22.0,0.0,0.0
803,8500,50569.0,60940.0,DebtCon,Mgr,6.0,0.0,0.0
804,8500,,27873.0,HomeImp,Office,21.0,0.0,0.0
805,8500,78346.0,82226.0,HomeImp,Other,22.0,0.0,0.0
806,8500,47777.0,78979.0,HomeImp,Other,18.0,0.0,0.0
807,8500,53459.0,62678.0,DebtCon,Mgr,13.0,0.0,0.0
808,8500,77954.0,82965.0,HomeImp,Other,25.0,0.0,0.0
809,8500,29383.0,45900.0,DebtCon,ProfExe,8.0,0.0,0.0
