index,CLAGE,NINQ,CLNO,DEBTINC,y
686,310.4,2.0,13.0,,0
687,,,,40.032649334,0
688,223.20298954,2.0,24.0,30.913395837,0
689,53.935137714,0.0,4.0,37.703911499,0
690,207.94046872,4.0,30.0,31.329651718,0
691,9.1,,8.0,,0
692,75.635047684,0.0,18.0,24.545192137,0
693,340.7444307,2.0,38.0,36.205114552,0
694,66.294570391,8.0,21.0,26.046469422,0
695,296.74709479,1.0,23.0,38.820940293,0
696,118.46850599,0.0,25.0,32.716777591,0
697,78.360087635,0.0,18.0,22.375341167,0
698,225.6909893,0.0,15.0,30.398005095,0
699,89.233333333,2.0,15.0,,0
700,184.19341758,0.0,15.0,32.396509487,0
701,82.335287775,1.0,12.0,20.342467722,1
702,,,,31.742249284,0
703,121.41114886,0.0,30.0,35.073918357,0
704,188.41982641,0.0,13.0,24.865567185,0
705,294.60276683,2.0,12.0,32.385956174,0
706,130.64393328,0.0,16.0,37.393526416,1
707,27.048834712,10.0,7.0,29.287956831,0
708,99.598169948,2.0,11.0,38.910150834,0
709,268.25460165,0.0,12.0,22.232952814,0
710,161.66158225,,18.0,24.200111438,0
711,296.9016386,1.0,13.0,33.632136517,0
712,419.27296549,1.0,49.0,40.558271494,0
713,219.56581251,0.0,18.0,24.63662135,0
714,176.33454149,0.0,19.0,34.55205243,0
715,235.36324945,0.0,36.0,35.636720346,0
716,,,,11.769692151,0
717,138.15481817,0.0,21.0,40.337860758,0
718,86.545727017,0.0,9.0,24.697430423,0
719,114.98197436,0.0,21.0,41.098025151,0
720,220.81329019,0.0,37.0,24.380092654,0
721,118.39735837,2.0,17.0,34.71164955,0
722,49.146922298,1.0,23.0,40.792589704,0
723,,0.0,0.0,,1
724,341.8553472,1.0,46.0,29.869576644,0
725,302.53018223,,10.0,30.445375631,0
726,196.72416054,0.0,20.0,34.745743152,0
727,123.28602489,0.0,34.0,35.875343986,0
728,60.384862517,1.0,24.0,39.72610514,0
729,305.88808215,2.0,12.0,33.718613864,0
730,104.39650664,0.0,7.0,36.912310875,0
731,108.47902378,3.0,19.0,41.270682597,1
732,81.354795297,1.0,24.0,38.4757705,0
733,69.617174882,1.0,23.0,37.805432649,0
734,,,,27.276364919,0
735,214.14450966,0.0,36.0,27.459144234,0
736,,,,41.985557292,0
737,178.68792754,0.0,15.0,36.601698856,0
738,267.91864156,0.0,11.0,21.929990488,0
739,214.1,2.0,12.0,,1
740,156.59370755,0.0,11.0,33.337118756,0
741,86.296515758,2.0,20.0,41.426872232,0
742,230.84886345,1.0,18.0,35.88829101,0
743,320.23488221,1.0,12.0,40.015070568,0
744,96.176673144,0.0,20.0,36.210351332,0
745,195.83333333,1.0,17.0,,0
746,147.94164245,1.0,11.0,31.959227235,0
747,,,,,1
748,302.85663286,,12.0,30.104071436,0
749,130.7309108,0.0,22.0,42.358059882,0
750,221.47492481,0.0,17.0,25.194297211,0
751,97.900836205,,12.0,36.587869801,0
752,90.653070126,0.0,12.0,31.360821946,0
753,130.25632943,0.0,12.0,36.50599948,0
754,58.560174005,3.0,24.0,38.974293529,0
755,242.81896695,1.0,31.0,37.966606016,0
756,173.19132242,0.0,28.0,26.266815752,0
757,246.93475819,1.0,37.0,18.156826624,0
758,200.86666667,0.0,14.0,,1
759,294.16422462,0.0,24.0,38.641804544,0
760,203.24296532,1.0,23.0,31.217709755,0
761,206.35456436,0.0,36.0,26.054853712,0
762,176.99611174,,19.0,24.298636083,0
763,350.56813617,1.0,47.0,28.91075714,0
764,,,,41.445623568,0
765,326.34280468,1.0,13.0,40.588576066,0
766,131.47138261,0.0,22.0,29.200400339,0
767,202.70454037,0.0,23.0,33.592318942,0
768,98.672705089,2.0,15.0,26.308380329,0
769,190.01750256,,19.0,25.768965033,0
770,311.75718243,1.0,24.0,40.912736994,0
771,,,,29.473761481,0
772,123.7385166,0.0,23.0,26.932707601,0
773,187.26666667,1.0,21.0,,1
774,169.43333333,1.0,21.0,,0
775,314.5,4.0,42.0,,1
776,183.09274953,0.0,12.0,23.097201883,0
777,,,,39.658320047,0
778,80.075339194,0.0,10.0,35.683502202,0
779,210.58001479,1.0,22.0,32.571867291,0
780,56.30976479,8.0,21.0,23.521188257,0
781,118.63539467,0.0,22.0,27.09304112,0
782,,,,27.873870625,0
783,326.67959049,0.0,30.0,38.191681736,1
784,125.71032467,0.0,34.0,37.622785545,0
785,,,,40.715178041,0
786,420.09816444,1.0,49.0,39.633190088,0
787,41.3,2.0,18.0,,1
788,214.44323,1.0,6.0,31.24524851,1
789,13.68276401,,8.0,21.297339233,0
790,76.010752573,0.0,9.0,37.659668201,0
791,291.62037844,0.0,24.0,39.003140628,0
792,209.49409472,1.0,22.0,29.96408198,0
793,169.94538773,1.0,15.0,35.312710478,0
794,89.266666667,0.0,10.0,,1
795,313.46666667,0.0,10.0,,0
796,229.26666667,4.0,32.0,,0
797,145.1,4.0,11.0,,1
798,306.4,0.0,12.0,,1
799,70.934880772,3.0,20.0,40.309041225,0
800,171.21281473,0.0,21.0,35.158702571,0
801,222.21119026,1.0,35.0,34.729698093,0
802,264.40802314,3.0,29.0,37.976757922,0
803,189.94689772,0.0,22.0,29.202476735,0
804,190.06187015,0.0,15.0,38.375406098,0
805,320.34954262,1.0,47.0,30.199399523,0
806,202.95427654,1.0,16.0,34.828647504,0
807,116.86344909,0.0,18.0,30.05290208,0
808,350.7763043,1.0,46.0,28.584515556,0
809,122.13333333,0.0,22.0,,1
810,315.70739138,1.0,13.0,41.077590657,0
811,,,,33.904464501,0
812,123.36535633,0.0,22.0,28.111813831,0
813,123.61880309,1.0,10.0,35.759083852,0
814,114.55258227,0.0,23.0,30.082488981,0
815,89.555852767,0.0,11.0,32.530256646,0
816,308.65011743,2.0,13.0,32.553976104,0
817,,,,14.392536075,0
818,199.29314197,0.0,22.0,28.434342078,0
819,100.61642113,2.0,26.0,38.436490085,1
820,239.43333333,0.0,11.0,,0
821,64.866666667,2.0,27.0,,1
822,115.19332144,1.0,10.0,33.837202699,0
823,120.57263313,0.0,22.0,40.925910594,0
824,233.17160046,3.0,32.0,39.775087851,0
825,73.033333333,1.0,11.0,,0
826,87.845310974,3.0,19.0,41.75352499,0
827,238.70268339,0.0,11.0,25.887319897,0
828,352.65827116,0.0,47.0,28.196714905,0
829,,,,12.10514386,0
830,223.32646239,0.0,17.0,34.927866116,0
831,189.76806013,0.0,22.0,26.754411554,0
832,174.55712019,0.0,31.0,34.386230664,0
833,172.55155504,1.0,27.0,43.875610821,1
834,318.14927755,1.0,13.0,42.276634205,0
835,163.29885985,0.0,11.0,31.925766549,0
836,72.916721072,2.0,25.0,39.660408739,0
837,213.30288482,1.0,19.0,32.876458514,0
838,196.24907,1.0,21.0,28.787922854,0
839,172.16656274,0.0,28.0,25.043436747,0
840,91.446465165,3.0,11.0,38.590366936,0
841,240.43728186,3.0,31.0,37.897480893,0
842,187.58057031,0.0,28.0,26.367134137,0
843,13.924759121,,7.0,20.253863892,0
844,211.26878022,3.0,29.0,30.201509456,0
845,351.03333333,3.0,13.0,,1
846,321.2748292,0.0,9.0,32.280313622,0
847,68.854877174,2.0,24.0,38.217725784,0
848,219.08523561,0.0,10.0,23.808894154,0
849,112.17512076,2.0,10.0,39.318772261,0
850,221.55154133,1.0,37.0,16.378412953,0
851,106.85542816,0.0,19.0,31.891314262,1
852,139.26403364,0.0,26.0,33.578035539,0
853,,,,35.937902683,0
854,246.46666667,2.0,16.0,,0
855,218.9062534,0.0,17.0,34.058146802,0
856,138.09123004,1.0,12.0,38.729710894,0
857,,,,30.022245155,0
858,209.5214385,4.0,30.0,32.743007077,0
859,98.028870439,2.0,14.0,26.620897734,0
860,350.52840986,1.0,47.0,29.6623601,0
861,259.6838134,3.0,29.0,39.829999465,0
862,181.8697515,0.0,20.0,37.879278335,0
863,105.10225507,0.0,7.0,36.44893885,0
864,91.112060841,,12.0,36.874927508,0
865,119.55547341,2.0,11.0,38.695614603,0
866,252.84392821,1.0,37.0,17.414859614,0
867,,,,,1
868,253.47175859,4.0,23.0,,1
869,107.76666667,4.0,3.0,,1
870,277.58958861,3.0,29.0,39.885483806,0
871,53.767621524,1.0,23.0,35.932025066,0
872,135.86666667,1.0,33.0,,1
873,104.69282515,1.0,30.0,38.326728213,0
874,110.72312997,0.0,22.0,28.289429173,0
875,80.822479691,1.0,20.0,16.883031014,1
876,74.449294767,3.0,19.0,25.34174093,1
877,99.76441458,3.0,19.0,40.345260733,0
878,108.9,0.0,16.0,,1
879,338.77674581,1.0,47.0,28.439716511,0
880,402.74048173,1.0,49.0,38.421427581,0
881,,,,23.988913066,0
882,276.84193488,0.0,14.0,24.198678371,0
883,128.85330185,4.0,15.0,24.491198608,0
884,184.62596594,0.0,29.0,27.701649739,0
885,279.87655021,0.0,23.0,38.513997448,0
886,166.2,1.0,33.0,,1
887,322.73119571,2.0,37.0,33.788523674,0
888,159.43269808,0.0,19.0,34.3711489,0
889,162.19648426,1.0,11.0,32.612662762,0
890,243.93599625,1.0,16.0,36.793237169,0
891,68.890096166,3.0,17.0,37.773300594,1
892,102.24646959,2.0,15.0,26.206409952,0
893,129.86666667,0.0,36.0,,1
894,39.221719253,0.0,12.0,35.788437459,1
895,70.884144094,0.0,12.0,34.702330738,1
896,85.574865756,4.0,21.0,34.756560384,1
897,56.937096348,0.0,10.0,37.35952991,0
898,110.50958053,,8.0,37.108142059,0
899,207.96666667,0.0,30.0,,1
900,144.03700388,0.0,26.0,33.908465844,0
901,75.388551244,1.0,11.0,30.498005118,0
902,126.30983495,0.0,26.0,33.75846632,0
903,120.43122609,2.0,11.0,39.975489828,0
904,121.1996495,2.0,10.0,37.390239889,0
905,113.25750907,5.0,28.0,27.34759661,1
906,359.33227239,1.0,47.0,29.671390341,0
907,127.7869696,0.0,15.0,35.734056816,0
908,277.7556619,2.0,29.0,39.387317549,0
909,411.75308126,1.0,49.0,41.664281039,0
910,137.78400363,0.0,9.0,28.454712858,1
911,266.38379937,0.0,12.0,23.703067187,0
912,118.69951614,2.0,18.0,36.686882044,0
913,80.251800985,0.0,21.0,34.144725947,1
914,210.28268954,0.0,23.0,32.424293056,0
915,93.066666667,0.0,18.0,,1
916,50.666666667,1.0,3.0,,1
917,101.4,2.0,32.0,,0
918,213.03333333,0.0,21.0,,0
919,358.06666667,0.0,7.0,,0
920,227.26666667,0.0,10.0,,0
921,117.6,,24.0,,0
922,194.8,2.0,16.0,,0
923,131.9,1.0,22.0,,0
924,243.2,0.0,19.0,,0
925,73.033333333,3.0,28.0,,1
926,122.38915525,3.0,16.0,36.681652146,1
927,126.74508707,0.0,16.0,33.987846976,0
928,,,,42.368944329,1
929,61.000985499,1.0,22.0,35.930610888,0
930,101.28118497,1.0,15.0,27.189212901,0
931,118.57000497,,23.0,40.1860615,0
932,,,,31.703814722,0
933,106.50053701,3.0,33.0,40.084175502,0
934,,,,15.024705832,0
935,333.01158975,1.0,47.0,30.39545792,0
936,89.644833421,0.0,22.0,36.302409222,0
937,115.75209332,3.0,5.0,37.479410286,1
938,228.39633986,1.0,18.0,35.181840743,0
939,116.97915477,3.0,11.0,37.79737881,0
940,51.933333333,1.0,3.0,,1
941,180.83333333,3.0,35.0,,1
942,109.53563552,7.0,33.0,23.082905342,1
943,28.100520363,9.0,7.0,27.520682167,0
944,131.19349603,0.0,23.0,26.090418913,0
945,93.853460687,3.0,34.0,39.466330333,0
946,,,,23.942516508,0
947,92.078978775,3.0,33.0,40.58208394,0
948,92.111504281,0.0,23.0,28.167074697,0
949,246.09510911,1.0,16.0,37.470923376,0
950,206.79736096,1.0,17.0,32.391146387,0
951,126.81643919,3.0,16.0,25.621930492,0
952,130.3767882,1.0,11.0,39.112150358,0
953,224.88223202,2.0,15.0,35.629354389,0
954,0.4867114508,9.0,7.0,27.075256643,0
955,192.8,2.0,17.0,,0
956,122.76666667,2.0,24.0,,1
957,143.06666667,2.0,23.0,,1
958,105.65520523,0.0,23.0,29.007207774,0
959,122.22853426,1.0,19.0,32.657628893,0
960,116.41879645,2.0,18.0,36.625629459,0
961,219.65713104,0.0,36.0,27.617063425,0
962,217.32115468,0.0,16.0,28.749890366,0
963,63.43088731,2.0,23.0,39.38611808,0
964,99.774527119,0.0,26.0,34.514635071,0
965,235.49281298,0.0,19.0,23.137840556,0
966,235.9462106,0.0,38.0,17.875259065,0
967,308.3394397,2.0,13.0,31.553835409,0
968,138.33735213,0.0,19.0,42.48370297,0
969,92.821714236,,9.0,36.141276164,0
970,102.16302743,2.0,31.0,40.794635454,0
971,100.05186621,0.0,20.0,38.444317985,0
972,243.8307278,1.0,16.0,35.968280746,0
973,304.52018936,,11.0,30.738813764,0
974,113.2818573,,23.0,41.860039809,0
975,196.0146349,0.0,23.0,30.731571704,0
976,41.807204596,1.0,3.0,26.956697896,1
977,88.5,4.0,29.0,,1
978,148.03333333,2.0,19.0,,1
979,,,,,0
980,245.9,2.0,29.0,,0
981,308.34033176,2.0,13.0,33.635525403,0
982,,0.0,4.0,31.89390379,0
983,278.1604735,3.0,28.0,40.82354171,0
984,91.932632264,0.0,18.0,29.633608474,1
985,136.08002985,0.0,23.0,29.686670844,0
986,290.81807399,,12.0,29.743599964,0
987,,,,38.844089335,0
988,189.91991824,1.0,15.0,37.086455086,0
989,177.70280043,0.0,20.0,37.35868805,0
990,102.27267659,0.0,22.0,37.269131082,0
991,99.06951832,,8.0,35.9078154,0
992,129.50848379,0.0,34.0,35.734592764,0
993,148.84473761,3.0,26.0,36.080031774,1
994,104.11336317,2.0,32.0,39.54184797,0
995,141.93115618,0.0,11.0,32.327495049,0
996,338.62903535,1.0,38.0,34.169513676,0
997,350.6390057,0.0,46.0,30.061371367,0
998,179.56666667,2.0,17.0,,0
999,80.166666667,0.0,4.0,,0
1000,194.61421604,0.0,16.0,39.000064863,0
1001,117.17100444,2.0,18.0,35.611943876,0
1002,171.67981114,0.0,18.0,34.813468594,0
1003,226.08880709,0.0,19.0,35.463386978,0
1004,75.862659733,3.0,20.0,39.403812388,0
1005,244.11665292,2.0,29.0,33.374570631,0
1006,328.17812369,2.0,38.0,34.150319383,0
1007,,0.0,3.0,29.815323588,0
1008,159.03637066,4.0,16.0,25.607228233,0
1009,65.876586717,1.0,23.0,38.108000987,0
1010,129.34382449,,24.0,42.265466118,0
1011,202.69796289,0.0,16.0,35.530613427,0
1012,129.11372481,1.0,22.0,36.349974603,0
1013,276.78774402,3.0,28.0,37.821851509,0
1014,245.08365185,0.0,37.0,17.176900657,0
1015,128.07164796,0.0,33.0,35.033371132,0
1016,182.6166394,2.0,16.0,37.337977192,0
1017,91.266666667,8.0,22.0,,1
1018,83.333291772,0.0,9.0,25.343478449,1
1019,177.05003605,0.0,19.0,33.43055804,0
1020,69.229369351,1.0,10.0,29.160127076,0
1021,115.5749709,1.0,30.0,39.050394794,0
1022,78.02555168,0.0,11.0,31.418132394,0
1023,222.0095049,0.0,18.0,19.551242992,0
1024,223.10391402,0.0,36.0,26.141178049,0
1025,175.56666667,1.0,12.0,,0
1026,241.58177936,0.0,31.0,38.208667839,0
1027,59.866666667,1.0,10.0,,0
1028,98.99850784,0.0,6.0,36.888436373,0
1029,114.4929085,1.0,26.0,25.07515295,0
1030,103.08948312,,13.0,38.704985068,0
1031,127.8552645,1.0,11.0,38.298309125,0
1032,89.102838608,0.0,19.0,31.353906936,1
1033,189.58907467,0.0,12.0,37.95298991,0
1034,36.5,1.0,1.0,,1
1035,86.431831744,2.0,18.0,36.260331272,0
1036,82.71313688,0.0,12.0,30.931517996,0
1037,120.64455858,0.0,34.0,35.98492935,0
1038,180.28406155,0.0,21.0,37.950787581,0
1039,13.213057261,,7.0,17.825630936,0
1040,176.4674623,0.0,31.0,34.234789575,0
1041,354.65022495,0.0,30.0,36.525172928,1
1042,356.45017827,0.0,6.0,36.554268317,0
1043,93.333333333,1.0,34.0,,0
1044,227.56368402,0.0,36.0,24.016769941,0
1045,219.7420453,0.0,36.0,25.439463543,0
1046,171.05844903,1.0,20.0,38.005289312,0
1047,,,,14.435238785,0
1048,114.66666667,0.0,19.0,,1
1049,93.432844102,0.0,20.0,37.982353508,0
1050,83.066750905,0.0,19.0,38.454300022,0
1051,182.80351445,0.0,31.0,33.481910133,0
1052,226.45215948,0.0,18.0,35.555922893,0
1053,94.987922191,0.0,8.0,25.161183475,0
1054,246.19523933,0.0,19.0,20.743364711,0
1055,81.229448637,0.0,11.0,29.037574223,0
1056,75.584542581,3.0,12.0,36.709538909,0
1057,194.42471787,2.0,15.0,36.95089224,0
1058,368.07092408,0.0,6.0,36.573169598,0
1059,308.99557574,1.0,12.0,41.414280651,0
1060,141.43307599,1.0,23.0,36.795013963,0
1061,207.16666667,2.0,29.0,,1
1062,124.83333333,1.0,15.0,,0
1063,352.96666667,1.0,22.0,,0
1064,244.53333333,1.0,32.0,,0
1065,75.033333333,5.0,18.0,,1
1066,173.5,0.0,34.0,,1
1067,89.83593974,0.0,11.0,32.4314097,0
1068,102.16551363,0.0,22.0,37.034875874,0
1069,239.03820584,1.0,16.0,38.867248989,0
1070,106.58945227,2.0,15.0,26.896012771,0
1071,359.1044913,1.0,21.0,16.87198276,0
1072,156.4821057,0.0,13.0,67.32490355,1
1073,314.73283271,1.0,13.0,34.170403536,0
1074,81.461400461,0.0,9.0,27.705856544,0
1075,96.633333333,,8.0,,1
1076,124.02162504,0.0,19.0,32.565686372,0
1077,276.73420174,0.0,11.0,22.291249185,0
1078,70.853327642,2.0,23.0,35.8789883,0
1079,240.94299363,1.0,38.0,19.332810029,0
1080,152.14012571,0.0,11.0,32.188760518,0
1081,76.392416053,1.0,33.0,37.32134756,0
1082,105.66666667,5.0,19.0,,1
1083,2.8207855775,,7.0,21.28386768,0
1084,182.99480622,2.0,16.0,29.713466905,0
1085,132.75248959,0.0,34.0,37.588199542,0
1086,242.38901624,1.0,29.0,34.690361253,0
1087,130.8860074,3.0,15.0,26.835043413,0
1088,229.51274114,1.0,32.0,37.923088094,0
1089,106.88889374,3.0,18.0,36.618660862,0
1090,230.30325656,0.0,9.0,23.773610404,0
1091,0.5071145295,,8.0,19.969628699,0
1092,83.835338491,2.0,24.0,37.434615355,0
1093,316.5253028,,11.0,29.646665996,0
1094,101.47266767,2.0,33.0,36.878297002,0
1095,122.70553687,0.0,23.0,28.896101856,0
1096,258.33461797,2.0,16.0,36.035712866,0
1097,171.41365835,0.0,29.0,25.621650412,0
1098,,0.0,4.0,31.290118994,0
1099,32.41493353,2.0,24.0,39.37186986,0
1100,91.141218712,0.0,19.0,38.657640295,0
1101,85.900936244,1.0,14.0,26.331619061,0
1102,176.36783901,3.0,30.0,53.178911112,1
1103,239.43363997,1.0,17.0,38.473075274,0
1104,229.5228444,1.0,31.0,37.297432095,0
1105,20.214194867,,7.0,19.799427915,0
1106,90.957899517,0.0,8.0,27.35463407,0
1107,51.648705242,0.0,2.0,28.622632092,1
1108,107.33302454,0.0,25.0,33.524879599,0
1109,111.53162529,1.0,29.0,37.588195648,0
1110,188.93333333,1.0,24.0,,0
1111,180.63333333,1.0,33.0,,0
1112,154.2,2.0,26.0,,1
1113,256.68058385,0.0,12.0,24.496286322,0
1114,130.76638619,0.0,14.0,25.622610897,0
1115,94.805235749,0.0,12.0,38.211305102,1
1116,85.801476116,2.0,15.0,24.594992574,0
1117,210.43553362,0.0,10.0,25.042108535,0
1118,126.93937738,1.0,15.0,27.992051659,0
1119,246.09476485,0.0,36.0,17.257117147,0
1120,133.36579062,0.0,26.0,33.591716314,0
1121,203.02399137,0.0,17.0,34.553305392,0
1122,3.0443841399,,8.0,21.05764132,0
1123,105.9346916,2.0,11.0,40.70254787,0
1124,244.36524652,0.0,11.0,25.003965494,0
1125,145.76577376,0.0,9.0,24.605128805,1
1126,60.634469798,1.0,9.0,31.688134282,0
1127,111.99885488,1.0,11.0,39.870340357,0
1128,288.39505854,1.0,19.0,30.776027864,1
1129,319.65197133,1.0,37.0,35.769425427,0
1130,183.66666667,3.0,30.0,,0
1131,179.1,2.0,31.0,,1
1132,144.42288892,0.0,18.0,31.539013395,1
1133,171.46666667,5.0,22.0,,0
1134,237.6478941,0.0,32.0,42.335573512,0
1135,309.26449746,2.0,12.0,34.487188041,0
1136,341.94497562,2.0,37.0,35.248897631,0
1137,,,,15.597290225,0
1138,157.24366245,1.0,11.0,31.626821934,0
1139,97.966666667,0.0,21.0,,1
1140,91.966666667,3.0,17.0,,1
1141,165.96666667,2.0,9.0,,1
1142,326.13333333,4.0,17.0,,1
1143,160.33333333,2.0,11.0,,1
1144,,,,,1
1145,75.866666667,,5.0,,1
1146,28.966666667,4.0,12.0,,1
1147,106.83333333,0.0,36.0,,1
1148,172.03333333,0.0,16.0,,1
1149,91.133333333,0.0,6.0,,1
1150,88.533333333,2.0,15.0,,1
1151,261.8,0.0,14.0,,0
1152,171.76666667,,35.0,,0
1153,209.96666667,3.0,16.0,,0
1154,165.43333333,,9.0,,0
1155,232.33333333,1.0,29.0,,0
1156,,,,,0
1157,165.71489362,0.0,34.0,,0
1158,215.03333333,3.0,29.0,,0
1159,136.9,0.0,35.0,,0
1160,346.96666667,0.0,16.0,,0
1161,176.53333333,0.0,28.0,,0
1162,121.73333333,0.0,23.0,,0
1163,206.96666667,1.0,5.0,,0
1164,257.7,0.0,27.0,,0
1165,247.56666667,0.0,11.0,,0
1166,419.03333333,1.0,43.0,,0
1167,192.76666667,1.0,56.0,,0
1168,185.7,0.0,13.0,,0
1169,72.033333333,1.0,20.0,,0
1170,148.16666667,1.0,13.0,,0
1171,258.73333333,0.0,16.0,,0
1172,182.63333333,2.0,18.0,,0
1173,398.8,1.0,12.0,,0
1174,31.4,3.0,5.0,,1
1175,234.33333333,3.0,17.0,,1
1176,186.0,1.0,10.0,,1
1177,97.4,4.0,30.0,,1
1178,20.233333333,2.0,6.0,,1
1179,80.1,1.0,12.0,,1
1180,171.43333333,0.0,24.0,,1
1181,,,,,1
1182,80.1,3.0,21.0,,1
1183,205.96666667,1.0,23.0,,1
1184,190.73333333,1.0,12.0,,1
1185,194.8,0.0,39.0,,1
1186,79.1,2.0,9.0,,1
1187,325.63333333,1.0,24.0,,1
1188,275.9,0.0,19.0,,1
1189,26.366666667,3.0,2.0,,1
1190,205.23333333,3.0,26.0,,1
1191,152.13333333,2.0,51.0,,1
1192,132.9,4.0,29.0,,1
1193,15.233333333,0.0,1.0,,1
1194,268.83333333,1.0,16.0,,1
1195,122.83333333,,17.0,,1
1196,205.06666667,2.0,39.0,,1
1197,285.1,2.0,7.0,,1
1198,108.93333333,3.0,31.0,,1
1199,123.76666667,2.0,22.0,,1
1200,112.6,0.0,15.0,,1
1201,90.3,1.0,4.0,,1
1202,288.16666667,1.0,3.0,,1
1203,337.6899717,0.0,16.0,41.447505948,0
1204,104.69524068,3.0,12.0,39.049359218,0
1205,421.36287218,1.0,42.0,30.606998702,0
1206,118.66666667,6.0,15.0,,1
1207,207.61730644,3.0,31.0,38.867949083,0
1208,160.6678931,0.0,19.0,33.920044393,0
1209,,,,25.77278284,0
1210,84.123450947,0.0,12.0,31.267318776,0
1211,123.16918276,0.0,14.0,27.84508378,0
1212,234.59177844,0.0,18.0,36.594664037,0
1213,219.38527843,2.0,16.0,40.75164798,0
1214,67.38706567,0.0,3.0,35.690193036,0
1215,203.69956292,3.0,29.0,37.669305127,0
1216,122.3,1.0,5.0,,1
1217,131.40418009,0.0,35.0,28.443810481,0
1218,73.160447708,1.0,23.0,38.331255722,0
1219,66.357590464,2.0,23.0,35.2377013,0
1220,220.7609123,0.0,36.0,24.01951269,0
1221,189.92452243,1.0,24.0,34.61045543,0
1222,128.86666667,5.0,24.0,,1
1223,170.7224523,,34.0,29.206752832,0
1224,77.117090664,0.0,8.0,25.042596687,0
1225,252.25289259,1.0,16.0,38.727417297,0
1226,91.095794879,0.0,20.0,37.133107539,0
1227,205.73712524,0.0,15.0,30.798763531,0
1228,175.55557129,0.0,29.0,26.900320998,0
1229,199.35052965,1.0,20.0,32.033628789,0
1230,244.62436764,1.0,15.0,38.117306388,0
1231,99.816258251,1.0,7.0,38.370539706,0
1232,85.635235028,1.0,14.0,24.534325065,0
1233,206.799179,3.0,16.0,40.569897059,0
1234,189.36630726,0.0,56.0,33.971221884,0
1235,,,,22.519685436,0
1236,191.73333333,2.0,13.0,,0
1237,,,,33.666454504,0
1238,263.2869775,0.0,16.0,36.827785946,0
1239,153.11813626,3.0,15.0,25.119955899,0
1240,122.84395119,0.0,36.0,36.122885906,1
1241,107.52855981,1.0,32.0,40.280974865,0
1242,190.94593081,1.0,17.0,28.640823727,0
1243,116.67936716,,23.0,42.775643911,0
1244,237.94813719,2.0,32.0,36.400946661,0
1245,104.83507193,1.0,32.0,38.376112633,0
1246,118.69578554,2.0,23.0,,1
1247,100.62966346,0.0,34.0,37.361513569,0
1248,125.29486665,,23.0,42.504613543,0
1249,170.28188255,2.0,29.0,38.62337208,0
1250,113.63333333,0.0,24.0,,0
1251,364.43094738,1.0,22.0,16.064245381,0
1252,115.78062817,1.0,25.0,22.313705147,0
1253,89.355474878,,7.0,39.15104729,1
1254,193.5089634,0.0,16.0,29.087994721,0
1255,164.31789635,6.0,21.0,38.721321606,0
1256,,,,35.347853825,0
1257,148.70447764,1.0,11.0,34.472204606,0
1258,92.907548338,0.0,3.0,36.845356693,0
1259,149.87462567,2.0,26.0,43.197242061,1
1260,259.16381964,0.0,14.0,21.253498139,0
1261,158.18580391,1.0,12.0,32.49748842,0
1262,168.74982105,4.0,21.0,39.698429807,0
1263,181.54292704,0.0,27.0,35.031650879,0
1264,218.48175459,0.0,36.0,36.182192009,0
1265,95.35537249,0.0,33.0,39.391365195,0
1266,347.24501311,0.0,6.0,37.774681559,0
1267,251.53333333,4.0,37.0,,0
1268,58.895685895,0.0,7.0,57.995018623,1
1269,189.69527288,0.0,13.0,29.133697408,0
1270,203.73276258,0.0,16.0,34.435246045,0
1271,87.825346176,0.0,9.0,24.479373218,0
1272,380.27804051,0.0,7.0,36.739820219,0
1273,184.78841632,2.0,13.0,29.140031372,0
1274,85.010052857,2.0,14.0,27.769438937,0
1275,165.55319924,,9.0,23.886330813,0
1276,163.08914819,1.0,21.0,37.973055369,0
1277,190.64814501,1.0,17.0,34.192891589,0
1278,217.23532123,3.0,28.0,41.511300788,0
1279,133.79051006,0.0,25.0,34.887236085,0
1280,109.32463871,3.0,34.0,37.291824994,0
1281,157.51963708,1.0,11.0,33.992366066,0
1282,222.36488939,1.0,36.0,34.925984254,0
1283,82.507446213,2.0,24.0,39.53698719,0
1284,184.34575081,0.0,24.0,34.634235614,0
1285,220.82597888,0.0,15.0,30.633131002,0
1286,243.6309162,1.0,16.0,36.574441888,0
1287,99.433333333,2.0,32.0,,1
1288,306.99220543,2.0,12.0,34.483878415,0
1289,85.681205116,0.0,20.0,39.53639781,0
1290,182.0920717,2.0,17.0,33.690785641,0
1291,241.51415322,0.0,31.0,45.569842652,0
1292,47.610677633,1.0,24.0,38.88482776,0
1293,260.79726222,0.0,27.0,27.942866028,0
1294,190.08482952,0.0,28.0,24.602658554,0
1295,,,,36.905414314,0
1296,245.01801188,4.0,37.0,41.423844135,0
1297,188.78007609,2.0,30.0,39.699980465,0
1298,88.677328625,0.0,11.0,31.056436786,0
1299,176.65689456,0.0,12.0,30.674205288,0
1300,132.36666667,0.0,16.0,,1
1301,231.60541135,1.0,18.0,36.439736731,0
1302,167.42253971,4.0,21.0,41.974878281,0
1303,105.07480159,6.0,15.0,41.262353472,1
1304,166.37415023,0.0,20.0,34.536411741,0
1305,396.92626454,1.0,11.0,20.291988939,0
1306,308.21326219,2.0,13.0,34.408948419,0
1307,122.49607792,0.0,34.0,36.736870753,0
1308,157.24655028,0.0,11.0,33.556312248,0
