index,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,y
18782,27,Local-gov,189775,12th,8,Never-married,Other-service,Own-child,Black,Female,0,0,44,United-States,0
17313,39,State-gov,105803,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,1
23039,40,Private,163434,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
23888,30,Private,685955,Bachelors,13,Never-married,Sales,Unmarried,Black,Male,0,0,50,United-States,0
13739,22,Private,163519,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,0
6606,54,Private,163826,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
14644,60,Private,145493,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
41218,64,Private,188659,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,1
10312,19,State-gov,67217,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,594,0,24,United-States,0
15056,33,Private,164309,11th,7,Separated,Exec-managerial,Unmarried,White,Female,0,0,30,United-States,0
7682,46,Local-gov,160187,Masters,14,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States,0
3117,26,Private,167350,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,0
7701,42,Private,54202,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,10520,0,50,United-States,1
30090,45,Self-emp-not-inc,28119,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,65,United-States,0
14259,39,State-gov,239409,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,0
33857,20,Private,121596,Some-college,10,Never-married,Other-service,Own-child,White,Female,2907,0,35,United-States,0
28870,43,Private,48193,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
42147,17,Private,143868,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0
2158,27,Private,95647,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0
34220,50,Private,174102,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,Puerto-Rico,0
42889,32,Self-emp-not-inc,134737,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States,1
225,40,Private,123306,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
30066,28,Private,375980,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
1544,58,Private,233193,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,27,United-States,0
33870,30,Federal-gov,97355,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
21494,26,Private,30776,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
7544,24,Private,221442,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,36,United-States,0
31692,47,Private,217161,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,14,United-States,0
9791,19,Private,306467,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
16725,26,Private,153078,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,80,,1
34061,27,Private,218785,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0
17638,24,Private,295073,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,50,United-States,0
41442,43,Private,74581,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,1
29995,44,Self-emp-not-inc,38122,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
28718,48,Self-emp-inc,136878,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
26117,51,,172175,Doctorate,16,Never-married,,Not-in-family,White,Male,0,2824,40,United-States,1
24805,44,Private,105475,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Puerto-Rico,0
13512,18,Private,200876,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,16,United-States,0
11522,49,Private,330535,Doctorate,16,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,1
11232,33,Private,201988,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
16450,59,Private,169639,Assoc-acdm,12,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
38749,23,,62507,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,12,United-States,0
7344,36,Private,484024,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,0
2684,38,Federal-gov,48123,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
8156,46,Local-gov,125892,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
25835,48,Private,141511,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
26368,47,Self-emp-not-inc,152752,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,0
17956,38,Local-gov,421446,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,1
16640,31,Private,206541,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
5322,47,Private,219054,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
16704,33,Private,173248,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,United-States,0
66,36,Private,160035,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
25642,40,Private,102606,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
21481,38,Private,298871,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,China,0
38982,41,Private,355918,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,1
7004,22,Private,200318,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,0
9009,48,Private,129974,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
15102,59,Private,294395,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
32804,17,Private,147069,10th,6,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,0
13997,25,Private,236977,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,Mexico,0
40572,20,Private,435469,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,0
19712,23,Private,224059,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
31924,20,Private,107658,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,10,United-States,0
660,31,Private,111883,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0
20482,20,Private,125010,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0
17087,22,Private,50610,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
30377,54,Private,108435,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,0
19333,20,Private,26842,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,2176,0,40,United-States,0
8278,42,Private,76280,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0
10233,32,Federal-gov,228696,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,Mexico,0
5520,90,Local-gov,187749,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,Philippines,0
1256,27,Self-emp-inc,233724,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,0
8696,27,Private,118799,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
40620,26,Private,322585,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
35703,37,Private,409189,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
32842,35,Private,455469,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,1
19325,25,,239120,Bachelors,13,Never-married,,Not-in-family,White,Male,0,0,13,United-States,0
18231,22,Private,299047,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,0
16965,44,Private,175669,11th,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,5178,0,36,United-States,1
40269,54,Private,57758,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,United-States,1
29312,32,Private,257863,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,0
41475,38,Private,200220,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
20600,37,State-gov,160910,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
34190,18,Self-emp-not-inc,296090,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,48,,0
15045,23,Private,161708,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
34217,44,Private,116632,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
17232,23,Private,241752,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
7910,55,Private,213894,11th,7,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
3913,28,Private,187981,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
6159,37,Self-emp-not-inc,241463,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,65,United-States,1
33711,31,Private,178506,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
24251,41,Private,194710,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
40770,65,Private,176279,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,0
6850,44,Private,221172,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,0
25481,60,Local-gov,101110,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,1
17747,74,Private,129879,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,15831,0,40,United-States,1
12716,28,Private,249571,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
7722,41,Private,175398,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States,0
31952,22,Private,91733,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0
32549,35,Private,266645,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
28245,26,Private,133373,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,42,United-States,0
15496,25,Private,247025,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,3325,0,48,United-States,0
18890,25,Private,282612,Assoc-voc,11,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,0
2934,30,Private,259425,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,0
10818,19,Private,106306,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,0
14127,25,,126797,HS-grad,9,Married-spouse-absent,,Not-in-family,White,Male,0,0,40,United-States,0
3403,46,State-gov,111163,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0
7601,72,,402306,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,32,Canada,0
24467,45,Private,125194,11th,7,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0
11626,37,Self-emp-not-inc,76855,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
34573,53,Private,53197,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States,1
26632,44,Self-emp-not-inc,138471,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
28055,57,State-gov,328228,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
6563,42,Private,109067,Bachelors,13,Separated,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
16609,22,,118910,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,43,United-States,0
7200,28,Self-emp-not-inc,180928,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
14898,17,Private,313444,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
7,35,Self-emp-not-inc,361888,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Japan,0
23605,24,Private,339602,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
28960,32,Private,288229,Some-college,10,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,Greece,0
20917,23,Private,200973,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
42699,29,Self-emp-not-inc,239511,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,0
29425,30,Private,242460,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
8339,24,Private,266971,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
9966,67,,188903,7th-8th,4,Married-civ-spouse,,Husband,White,Male,2414,0,40,United-States,0
40139,24,Private,318612,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,1504,40,United-States,0
33068,43,Self-emp-not-inc,182217,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,0
5227,24,Private,267945,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
28207,32,Private,236318,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,0
33588,72,,132015,7th-8th,4,Divorced,,Not-in-family,White,Female,0,0,6,United-States,0
705,43,State-gov,126701,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,1
36186,19,Private,240841,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,0
35855,38,Self-emp-inc,159179,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
8549,27,Federal-gov,38645,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
28120,43,Private,112181,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,1902,32,United-States,1
40705,30,Self-emp-inc,292465,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
37319,35,State-gov,82622,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,0
31252,64,Private,192596,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,0
41462,48,Private,85341,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
32088,31,Private,47296,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,20,United-States,0
32421,18,Private,423024,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,0
17711,44,Private,182616,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
1777,53,Private,196763,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,0
4131,41,Private,104196,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,0
19231,46,Private,116338,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
30644,27,State-gov,413870,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,0
7487,75,,260543,10th,6,Widowed,,Other-relative,Asian-Pac-Islander,Female,0,0,1,China,0
14939,60,,290593,Masters,14,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0
7620,37,Private,326886,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
25559,17,Private,226503,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
1824,18,Private,263024,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
21181,34,Self-emp-inc,80249,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,United-States,0
15630,81,Private,129338,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,10,United-States,0
10630,46,Self-emp-not-inc,525848,11th,7,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,48,United-States,0
25578,28,Private,141957,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
27443,74,Self-emp-inc,162340,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0
29464,41,Private,53956,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1980,56,United-States,0
21702,37,Self-emp-not-inc,410919,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,0
14272,35,Private,176544,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,1741,50,United-States,0
13943,23,Private,293091,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,0
28758,40,Private,244172,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
42998,28,Private,89813,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,0
12409,61,Private,133164,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,0
11864,28,Private,66777,Assoc-voc,11,Married-civ-spouse,Other-service,Other-relative,White,Female,3137,0,40,United-States,0
15856,60,Private,173960,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,0
