index,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,y
13931,34,Private,341954,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
18845,30,Private,151989,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,0
23550,46,Private,265266,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1
13480,42,Private,219155,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
42538,28,Private,302903,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,1485,40,United-States,0
13352,31,Self-emp-not-inc,113752,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
6730,42,Private,248356,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,0
19527,23,Private,26248,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
18815,49,Private,175305,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0
18887,45,Self-emp-inc,214690,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
22447,20,Local-gov,298871,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,10,United-States,0
31943,51,Private,103407,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
26367,54,Private,38795,9th,5,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
17012,37,Private,98644,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,16,,1
11760,64,Self-emp-not-inc,30310,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0
17449,42,Private,91453,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,0
37257,26,Private,58426,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
33203,30,Private,197886,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,1
16962,70,Self-emp-not-inc,152066,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
7364,44,Self-emp-not-inc,197558,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,1
39188,22,Private,245866,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
12580,56,Private,140136,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,United-States,1
11125,35,Private,115792,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0
12098,41,State-gov,283917,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1
14490,37,State-gov,89083,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,0
37910,45,Private,140581,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
18138,19,Private,139466,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
23429,33,Private,180656,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Guatemala,0
10789,36,Private,198587,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
21057,22,Private,120518,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
35126,31,Private,156464,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,0
37575,21,,285830,HS-grad,9,Never-married,,Own-child,Asian-Pac-Islander,Female,0,0,20,Laos,0
10548,31,Private,208785,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,0
35123,19,Private,355313,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
39622,42,Local-gov,150533,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,35,United-States,1
20545,28,Private,184723,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,1980,35,United-States,0
2325,30,Self-emp-not-inc,172748,7th-8th,4,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
35833,28,Private,191027,Assoc-acdm,12,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
1738,38,Private,23892,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0
13570,23,Private,57827,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0
37363,25,Private,358975,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0
28329,44,Private,162184,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
39116,23,Private,121471,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
14044,73,Local-gov,205580,5th-6th,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,6,United-States,0
30197,19,,133983,Some-college,10,Never-married,,Own-child,White,Female,0,0,20,United-States,0
3966,26,Private,173927,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Other,Female,0,0,60,Jamaica,0
31229,49,Self-emp-inc,120121,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
15375,34,Private,346034,12th,8,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,35,Mexico,0
15516,40,Self-emp-not-inc,177810,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0
9252,35,Private,452283,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,0
23914,74,Private,89852,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,11,United-States,0
25733,53,Private,159849,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
6519,59,Private,158077,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
13449,30,Private,140869,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,0
5372,48,Private,125892,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Poland,0
36148,51,Self-emp-inc,338260,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,1
13797,26,Private,118736,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,0
22585,27,Private,150080,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
4223,26,Self-emp-not-inc,231714,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
11404,39,Private,35890,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
28321,58,Self-emp-not-inc,318106,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
12881,45,Self-emp-not-inc,216999,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
32755,37,Self-emp-not-inc,48063,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1
12358,40,Private,209547,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,60,United-States,1
24515,38,Private,98080,Some-college,10,Never-married,Adm-clerical,Other-relative,Other,Male,0,0,40,India,0
15905,45,Self-emp-inc,179030,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,35,South,0
16451,23,Federal-gov,41356,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,White,Female,0,0,32,United-States,0
11944,60,Private,291904,10th,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
19963,27,Private,195678,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
29572,66,,107744,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0
9030,41,Private,183105,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,44,Cuba,0
20357,42,Self-emp-not-inc,217826,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,25,Jamaica,0
16782,49,Private,274720,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0
1851,48,Private,118717,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0
4348,41,Private,223548,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0
33521,58,Private,292710,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,0
4880,19,Private,35245,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
2997,47,Private,128796,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
7528,40,Private,131650,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35587,54,Private,227392,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
24790,25,Private,323139,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,0
25576,22,Private,187538,10th,6,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,0
22613,65,,76131,HS-grad,9,Never-married,,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,0
43419,24,Private,211968,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
29530,44,Private,155930,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,1
9534,32,Private,101266,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,0
32478,17,Private,270942,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico,0
7224,71,Self-emp-inc,66624,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,60,United-States,1
38365,23,Private,90729,11th,7,Never-married,Machine-op-inspct,Unmarried,Other,Male,0,0,40,United-States,0
34864,21,Private,122048,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,29,United-States,0
37551,40,Private,126845,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
14682,51,Self-emp-not-inc,186845,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,8,United-States,0
23961,61,Private,153790,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0
39841,27,State-gov,162312,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,50,South,0
40987,41,Private,317539,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0
18247,38,,212048,Prof-school,15,Divorced,,Not-in-family,White,Female,0,0,30,United-States,0
9779,32,Private,198813,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
16678,41,Local-gov,185057,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
16531,36,Private,210452,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,0
38824,25,Private,108301,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,20,United-States,0
39606,36,Local-gov,171482,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,1
26273,20,Private,279763,11th,7,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,25,United-States,0
38038,52,State-gov,142757,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,1
8998,51,Private,143822,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
18533,39,Local-gov,180686,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,1
19340,59,Self-emp-not-inc,134470,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2635,0,60,United-States,0
12913,25,Private,267431,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,55,United-States,0
36035,29,Self-emp-inc,104737,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
40472,60,Private,40856,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,1
5639,29,Private,79481,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
24311,33,Private,159574,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0
18777,53,Self-emp-inc,94214,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,0,50,Thailand,1
41975,19,Private,206777,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0
41979,70,,293076,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,0
41432,62,,250091,Bachelors,13,Divorced,,Not-in-family,White,Male,0,0,5,United-States,0
3888,49,Local-gov,331650,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,9562,0,32,United-States,1
37852,25,Private,178037,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,0
34833,53,Private,317313,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1
26368,47,Self-emp-not-inc,152752,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,0
14344,51,Private,249741,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
992,24,Private,200819,12th,8,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
9513,31,Self-emp-not-inc,235237,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,60,United-States,1
12407,76,Private,127016,7th-8th,4,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,0
42258,33,Self-emp-not-inc,272359,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,80,United-States,1
14964,31,Private,59083,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,0
21654,18,Private,170544,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
8343,66,Private,22313,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,0
3283,56,Private,37394,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
4128,47,Private,101825,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
26396,42,Private,106679,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
40748,51,Local-gov,205100,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32,United-States,1
24822,26,Private,247425,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,40,Haiti,0
1571,30,Private,112115,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,Ireland,1
13839,56,Private,204254,10th,6,Divorced,Other-service,Unmarried,Black,Female,0,0,45,United-States,0
31189,50,Private,155433,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
1923,30,Private,30101,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
24873,49,Private,253973,10th,6,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
4984,58,Private,141379,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,0
9174,42,Private,42907,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,48,United-States,0
25772,19,Private,407759,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
5766,64,Private,135527,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
36639,61,Private,128230,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,0
35005,40,Private,190621,Some-college,10,Divorced,Exec-managerial,Other-relative,Black,Female,0,0,55,United-States,0
33425,21,Private,300445,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,0
37968,30,State-gov,270218,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0
23261,22,Private,181557,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,35,United-States,0
19794,30,Private,200246,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
38858,40,Private,84801,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1
36320,53,Private,337195,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
29329,20,State-gov,39478,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,54,United-States,0
39353,40,Private,219164,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,5178,0,40,United-States,1
879,27,Private,108431,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0
1867,44,Self-emp-not-inc,282722,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,1
23563,17,,48610,HS-grad,9,Never-married,,Own-child,White,Male,0,0,14,United-States,0
10034,62,Self-emp-not-inc,243733,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,70,United-States,1
3048,34,Private,164280,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Portugal,0
19784,36,Self-emp-inc,306156,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,1
35982,45,Local-gov,198759,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,40,United-States,1
43470,42,Self-emp-not-inc,30759,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
4774,26,Private,160300,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
22494,55,Private,98361,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,1
42704,39,Private,328466,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,2407,0,70,Mexico,0
41647,33,Private,341187,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
